ensembl_gene_id	mean_plddt
YGL156W	93.66924284395199
YKL114C	91.95792915531335
YFL014W	61.626238532110094
YCR020C-A	93.9496590909091
YCR019W	92.20391184573003
YHL022C	82.11748743718593
YHL021C	81.73378494623655
YLL021W	51.067332878581176
YNL229C	81.78686440677966
YML063W	86.128
YIL119C	62.24164619164619
YPR074C	98.13464705882353
YCR042C	76.1208670931059
YHR057C	89.70614634146341
YLR433C	84.60712477396022
YHR135C	75.79048327137546
YNL154C	74.20289377289377
YPR161C	65.40817351598173
YEL034W	88.00108280254777
YFR015C	88.69947740112994
YGR076C	93.50490445859873
YDR243C	80.99142857142857
YKL093W	48.38333333333333
YKR052C	83.12055921052631
YKR053C	88.92730198019802
YNL240C	80.47083503054989
YLR027C	96.90423444976076
YLR362W	67.45785216178521
YMR011W	86.74680221811461
YDL134C	87.29387533875338
YDL188C	85.89949602122016
YGR116W	80.64943487250173
YHR014W	45.737938144329895
YGR135W	93.07767441860464
YML092C	93.99384
YJR077C	88.95173633440514
YML115C	79.52282242990654
YDR495C	78.52224530168151
YMR203W	78.31770025839793
YBL041W	94.59410788381743
YMR036C	57.835758122743684
YLR300W	93.5553125
YMR283C	85.78545808966861
YMR281W	89.93707236842106
YBR037C	77.72898305084746
YLL043W	63.20499252615845
YHR026W	90.15976525821597
YGR148C	84.17554838709677
YKL197C	74.35633748801534
YBR092C	93.12346895074947
YDR293C	71.740576
YEL032W	71.12752832131822
YMR079W	93.82871710526315
YKL149C	87.07128395061729
YER013W	78.42965938864629
YPR175W	78.92593613933236
YMR220W	93.2640133037694
YBL105C	69.83580364900087
YOR351C	76.73293762575453
YOR350C	76.3513423831071
YNL112W	81.1378021978022
YPL119C	74.94223662884927
YDR423C	59.157163814180926
YJR090C	73.55517810599478
YNL289W	74.69537634408601
YGR108W	71.82231422505308
YPR119W	70.62230142566192
YDL155W	78.32234192037471
YLR210W	76.10028260869565
YOR003W	84.68610878661087
YDL122W	70.58443757725587
YOL023W	83.54164201183431
YLR069C	83.41039421813403
YOL022C	76.46279411764706
YPR065W	60.24035326086957
YOR157C	93.5787356321839
YDL230W	92.99289552238805
YMR296C	90.22179211469535
YBL093C	67.73063636363636
YML008C	90.3556135770235
YOR201C	80.39080097087378
YKR048C	77.6442206235012
YNL007C	78.5415625
YKL190W	86.88845714285715
YML123C	87.77402044293015
YMR061W	86.97429837518463
YGL044C	72.18908783783783
YCR038C	70.1535046728972
YDR004W	73.87410869565217
YER111C	57.12580054894785
YMR214W	83.05315649867374
YCR036W	94.41591591591592
YCR008W	63.756766169154226
YCR069W	87.07867924528301
YIR029W	94.93597667638484
YCR092C	80.37905697445973
YCR063W	88.11649681528662
YGL010W	95.29040229885058
YGL014W	59.3099436936937
YGL012W	92.10080338266386
YCR091W	60.96751388888889
YCR002C	84.42770186335403
YCR009C	89.894
YCL032W	67.51939306358382
YCR024C	90.01160569105691
YCR098C	80.95293436293436
YCR001W	56.43596153846154
YCR003W	80.91213114754099
YCR004C	88.83109311740891
YCR006C	39.781273885350316
YCR023C	79.11918166939444
YCR025C	50.67220588235294
YCR026C	76.13843665768194
YCR007C	77.733179916318
YCR054C	87.9854351687389
YCR032W	77.98231656668204
YCR033W	50.52342577487765
YCR034W	86.32227665706051
YCR035C	85.88779187817259
YCR037C	72.005807150595885
YCR043C	65.41692913385826
YCR020C	97.69544186046511
YCR065W	54.562960992907804
YCR067C	52.94043192488263
YCR095C	67.69093922651933
YCL028W	48.66659259259259
YCL031C	80.71949494949494
YCL034W	76.79740112994351
YCL036W	81.25457597173146
YCR011C	79.43334604385129
YCR083W	91.11409448818898
YCL035C	96.84072727272728
YCL017C	83.82164989939638
YCL057W	92.3361095505618
YCL025C	78.8355924170616
YCR105W	97.14182825484764
YCR027C	86.83956937799043
YCL064C	93.22280555555555
YCL048W	82.7288768898488
YCR045C	82.12209775967413
YCR072C	91.57170873786407
YLR078C	70.80938524590164
YDL058W	73.58263687150838
YCL024W	57.71407907425265
YCR073C	70.40815927873778
YDL150W	62.73075829383886
YGL123W	88.35551181102362
YER094C	96.9279512195122
YER179W	90.58814371257485
YER095W	83.229525
YNL064C	82.05180929095354
YKL015W	67.33018386108274
YEL027W	89.0315625
YCL010C	80.64073359073359
YCL011C	67.64374707259954
YCL014W	56.07148533007335
YCL016C	91.98115789473684
YCL001W	81.73909574468085
YCL002C	92.96110266159695
YCL033C	82.36791666666667
YCL037C	60.66940092165898
YCL038C	85.69848484848485
YCL039W	74.23530201342282
YCL042W	44.66873949579832
YCL044C	73.73232613908873
YCL045C	82.08876315789473
YCL047C	93.35251937984496
YCL049C	55.96028846153846
YCL004W	88.42168905950096
YCL051W	52.52159519725557
YCL052C	90.86867788461538
YCL054W	71.29073721759809
YCL055W	85.33280597014925
YCL056C	60.22472222222222
YCL058C	40.78802631578947
YCL059C	88.90886075949368
YCL005W	63.9196875
YCL061C	52.862855839416056
YCL063W	57.610780141843975
YCL068C	54.45119230769231
YCL069W	84.12124454148471
YCL073C	82.72941463414634
YCL008C	81.06140259740259
YCL009C	87.6284142394822
YCR100C	83.02604430379746
YCR101C	86.11346153846154
YCR102C	97.28421195652174
YCR104W	68.34354838709677
YCR106W	81.06691105769231
YCR107W	86.63865013774105
YCR010C	81.24717314487633
YCR014C	81.46189003436426
YCR015C	94.3252050473186
YCR016W	68.40331034482759
YCR017C	89.20008394543547
YCR021C	85.99475903614457
YCR022C	34.330877192982456
YCR028C	80.15677734375
YCR030C	70.70819540229886
YCR044C	90.26731092436975
YCR046C	92.68609467455622
YCR047C	89.0304
YCR048W	78.36783606557377
YCR050C	44.91950980392157
YCR051W	81.65927927927927
YCR052W	70.65064182194617
YCR057C	88.34342361863489
YCR059C	85.84875968992247
YCR060W	82.37945945945945
YCR061W	74.79526148969889
YCR068W	79.46459615384616
YCR071C	85.92198630136987
YCR077C	65.84128140703518
YCR079W	84.47947963800905
YCR081W	72.76322354590049
YCR082W	80.52875
YCR085W	47.71965811965812
YCR086W	89.48236842105263
YCR089W	37.87011808576756
YCR090C	95.61417582417583
YCR093W	78.10212049335864
YCR094W	89.01378516624041
YCR099C	87.17245161290323
YCR076C	64.33792
YDL127W	71.44068181818182
YDL126C	79.76250299401198
YML078W	92.64813186813187
YFL002C	82.87184818481848
YHR120W	82.16674661105318
YOL090W	82.51406639004149
YDL200C	92.36829787234042
YGR087C	98.02220248667851
YGL116W	69.42093442622951
YPL131W	94.07329966329966
YKR034W	64.98695167286245
YER170W	89.70551111111111
YDL170W	81.72996212121213
YMR055C	95.39346405228758
YOR026W	93.40680351906158
YML016C	65.73880057803468
YPL160W	90.46388073394495
YJL139C	89.32011682242991
YNL312W	75.54923076923077
YJL173C	84.11491803278689
YJR123W	90.81493333333333
YIL133C	94.89256281407035
YNL069C	95.86616161616162
YOR096W	89.88405263157895
YKL113C	91.56735602094241
YDR123C	67.69457236842105
YBR278W	70.51965174129353
YJR005W	80.21872857142857
YFR014C	75.53589686098654
YLR258W	90.54659574468086
YGR159C	61.09562801932367
YNR013C	74.63623042505593
YNR012W	84.90880239520958
YJL172W	89.58991319444445
YAR015W	96.73251633986928
YAR019C	73.56156057494867
YAR014C	54.95935119887165
YBR067C	60.849761904761905
YOL096C	85.84817307692308
YML010W	63.21951081843838
YGL119W	77.69718562874252
YGL035C	49.971607142857145
YIL160C	96.42808153477219
YLR148W	80.90994553376906
YDR483W	88.75045248868778
YOR099W	95.12712468193384
YAL058W	82.2361952191235
YGR029W	87.24306878306878
YEL061C	66.11176999999999
YNL137C	90.059341563786
YGL070C	84.18672131147541
YNL113W	80.58366197183099
YAL034C	59.86617433414044
YAL032C	72.45759894459103
YAL033W	83.74526011560694
YOR178C	50.8943001261034
YHR089C	64.68619512195122
YMR267W	91.73461290322581
YER065C	94.45579892280072
YOR136W	90.87555555555555
YEL012W	84.62756880733944
YKL216W	97.09324840764332
YKL215C	89.87010886469673
YBL039C	93.96264248704664
YKL096W	73.53803347280335
YKL095W	78.2281654676259
YKL094W	95.92913738019169
YKL007W	91.91014925373135
YKL008C	82.89851674641149
YMR201C	74.579460916442045
YKR050W	66.65762654668167
YMR152W	92.79723287671233
YMR150C	84.975
YKL117W	74.4637962962963
YKL116C	72.47019305019305
YGR028W	83.34044198895027
YBL063W	66.382799279928
YPL155C	67.38344192634561
YGL148W	93.83757978723405
YKL003C	94.64366412213741
YDL205C	91.37963302752294
YDR498C	70.2266318537859
YDR329C	84.22879818594105
YDR036C	92.3188
YNL037C	91.22586111111112
YLR286C	77.18774021352313
YPR086W	78.4340579710145
YGR246C	72.32280201342282
YPL204W	81.65475708502024
YER177W	91.41932584269662
YGR133W	92.07393442622951
YBR200W	68.30290381125226
YLL045C	91.1296875
YOR208W	67.02349333333333
YBR023C	74.32046351931331
YER044C-A	77.03024509803922
YKR002W	91.23600352112676
YBL023C	74.75705069124425
YML105C	78.5784249084249
YLR274W	76.06393548387096
YDR353W	96.2519749216301
YBR275C	62.1266127348643
YPL048W	90.59807228915663
YHR093W	39.59478021978022
YKL019W	95.83563291139241
YHR190W	93.90144144144143
YER003C	96.3409090909091
YPR120C	78.73908045977011
YMR271C	93.05339207048458
YDR497C	79.98267123287671
YOL103W	76.44331691297208
YDR164C	84.95296961325967
YMR137C	72.1084417549168
YOR317W	92.46948571428571
YPR103W	88.69881533101045
YFR050C	93.22977443609022
YPR019W	72.93902465166131
YMR080C	79.02811534500515
YGL143C	82.3712832929782
YGL142C	91.26902597402598
YGR218W	88.76754612546125
YKL016C	80.62091954022989
YNL117W	97.176119133574
YAL030W	84.64529914529915
YDR285W	69.86864
YFL001W	86.74642533936651
YJR139C	96.22089136490251
YBR114W	71.48649367088608
YGR220C	92.06171003717472
YAL012W	96.3436040609137
YAL017W	57.33657079646018
YAL011W	71.730848
YAL014C	72.42933333333333
YAL015C	81.0748120300752
YAL018C	84.08424615384615
YAL019W	63.002166224580016
YAL022C	79.0684332688588
YAL023C	89.25115942028985
YAL016W	91.7291968503937
YAL021C	75.81618876941458
YAL013W	64.49772839506173
YAL020C	94.50525525525525
YKL080W	89.00158163265306
YLL026W	84.34686123348018
YDR074W	88.29723214285714
YGL038C	88.01797916666666
YGR037C	95.20022988505747
YNL074C	48.85929203539823
YNL073W	87.72458333333333
YNL287W	84.01805347593583
YPR060C	95.807265625
YOL064C	94.59249299719887
YHL032C	82.54148095909731
YIL155C	87.22482280431433
YNL236W	85.86798767967146
YER023W	96.51465034965035
YDR300C	85.47469626168224
YOR211C	75.20581157775256
YPR035W	96.3837027027027
YBL015W	96.01005703422054
YEL052W	77.91161100196463
YGR144W	95.60576687116564
YBL017C	79.11734642178594
YNR044W	53.171627586206895
YDR385W	89.81693586698337
YOR133W	89.81693586698337
YDR052C	60.27590909090909
YBR218C	90.41261864406779
YPR111W	75.21907801418439
YLR120C	75.73029876977152
YKL121W	63.178931924882626
YPR058W	85.83635179153094
YKL120W	87.68466049382717
YPL082C	76.36869844670595
YGR014W	42.783101071975494
YLR203C	84.41022935779816
YOR373W	58.599318448883665
YMR308C	93.23880624426079
YGR044C	63.7066
YLR205C	86.39223974763406
YML120C	89.87939571150098
YKL119C	76.81306976744186
YKL122C	69.68994011976048
YKL124W	70.07331606217616
YLR204W	65.24648648648649
YDR075W	93.91886363636364
YDR047W	96.8388950276243
YPR190C	80.1164373088685
YLL019C	68.96645861601085
YIL154C	73.68263005780346
YMR202W	96.2735135135135
YLR056W	93.21827397260274
YIL150C	72.67837127845884
YDR001C	89.73169107856192
YBL074C	89.10774647887324
YHR079C	71.11184753363229
YPL175W	90.56092920353983
YKL079W	73.65666158536585
YLR447C	83.29310144927537
YBR123C	74.46018489984591
YKL212W	89.3115088282504
YIR027C	96.39158695652173
YNR043W	94.73896464646465
YNR041C	86.66397849462366
YGR253C	91.6458076923077
YDR356W	72.25120762711865
YDL029W	93.51081841432224
YPL268W	77.87539700805523
YLL046C	77.12493975903614
YLL048C	78.82543046357615
YDR405W	85.92505703422053
YKL167C	94.93284671532847
YDL078C	96.15008746355686
YLR403W	48.35352855051244
YGL089C	67.77208333333333
YCR028C-A	88.54303703703704
YJL115W	72.32652329749104
YDL197C	58.93927619047619
YBR249C	95.13416216216216
YFL010W-A	49.839574468085104
YGR286C	91.40045333333333
YNL316C	90.82760479041916
YNL315C	80.76308176100629
YKL157W	89.14483193277312
YLR314C	74.90896153846154
YJR076C	76.28742168674698
YIR032C	95.54584615384616
YIR030C	94.58762295081968
YKL191W	79.455
YNL280C	94.25760273972602
YKL192C	76.03936
YKL189W	87.4401754385965
YHR094C	84.33254385964912
YDR345C	84.6420987654321
YHR092C	82.74473958333333
YHR107C	81.15444717444717
YLR172C	93.43563333333333
YAL003W	81.5968932038835
YDR519W	92.10540740740741
YBR221C	93.00418032786885
YDR518W	89.48299806576402
YGR175C	94.66784274193549
YJL101C	95.73911504424778
YJL159W	57.49343825665859
YBL008W	72.00638095238095
YOR038C	80.79888
YER025W	80.8722770398482
YLR113W	79.7987356321839
YPR159W	75.12847222222223
YNL268W	79.04364975450082
YMR081C	45.84357988165681
YPL121C	79.42896396396397
YOR231W	67.62370078740157
YPL140C	66.43160079051384
YAL029C	77.29619986403807
YMR064W	82.9592664092664
YDR176W	64.07148148148148
YDL208W	78.87942307692308
YFR052W	74.45273722627738
YMR309C	77.20741379310344
YLR335W	56.31681944444445
YML031W	70.53743511450382
YDR211W	78.29751404494382
YLR291C	86.16666666666667
YGR140W	71.06874476987447
YGL122C	70.97897142857143
YIR006C	51.433168918918916
YLR067C	79.9798756476684
YLL036C	88.02332007952286
YJL203W	77.34828571428571
YJL201W	69.27809682804674
YPL269W	61.61330745341615
YGR285C	87.25203233256352
YBR208C	91.91652861035422
YJR063W	83.72504
YGL207W	83.13137198067633
YMR023C	80.20661596958175
YNL330C	93.23284064665127
YMR001C	79.11889361702127
YOR270C	80.76041666666667
YGR049W	68.52256684491978
YIL075C	83.76164021164021
YGR229C	68.5889900990099
YMR165C	58.416496519721576
YDR011W	79.53280479680213
YER022W	69.35576419213974
YBR253W	80.46314049586776
YDR069C	72.42844492440605
YNL204C	62.937266666666666
YNL202W	94.10845890410958
YDR422C	48.15882208588957
YGL169W	90.52955399061032
YPL029W	78.8542605156038
YJL106W	66.45567441860464
YGR155W	89.20147928994083
YKR092C	57.44490147783251
YDR410C	92.90267782426778
YGR104C	74.01889250814332
YNL016W	70.55688741721855
YPL106C	94.96085137085137
YBR169C	94.84118326118326
YJL176C	60.159430303030305
YIL126W	70.81002943340691
YER133W	94.61801282051282
YDR129C	87.29665109034268
YKL203C	75.5297251414713
YPR017C	84.2913986013986
YBL050W	94.87243150684931
YOR190W	90.42620224719101
YJL155C	89.70756637168141
YBR119W	88.54580536912752
YOR017W	78.1772
YOL067C	74.20418079096045
YGL252C	89.79022108843537
YDR323C	82.80126213592233
YEL051W	83.8355078125
YEL050C	85.69483460559796
YEL049W	69.68541666666667
YEL048C	87.50875
YEL047C	96.9553829787234
YEL045C	58.07645390070922
YEL044W	83.25765060240964
YEL043W	59.73391213389122
YEL042W	85.58
YEL041W	76.80676767676768
YEL040W	79.74278372591006
YEL038W	95.16969162995595
YEL037C	67.7837688442211
YEL036C	80.7495
YEL035C	43.46024096385542
YEL033W	54.89920863309352
YER132C	50.329800342270396
YER172C	83.09154415164124
YER173W	74.2767071320182
YER174C	84.69963114754098
YER175C	96.10404682274248
YER176W	73.46747546833184
YER180C	56.66988764044944
YER163C	93.71547413793104
YER164W	70.10879427792915
YER166W	75.11998090388288
YGL016W	88.26231267345051
YAR050W	55.442934287573195
YKR084C	83.06923076923077
YDL167C	62.47043115438108
YDL168W	96.439792746114
YDL169C	51.24874439461883
YOR194C	64.98461538461538
YKL058W	87.69295081967213
YEL011W	95.97130681818182
YDR311W	72.25534267912772
YGL032C	72.8783908045977
YBR236C	83.54408256880734
YBL011W	76.13119894598155
YBL013W	86.18638403990025
YBL014C	68.05286353467561
YJR144W	75.94758364312267
YBL010C	67.71867857142857
YBL009W	60.725059171597636
YBL007C	56.308319935691316
YLR214W	86.34669096209913
YHR017W	72.60506493506493
YHR016C	68.10344017094017
YLR397C	75.22575641025641
YPR024W	78.36299866131192
YML042W	92.68282089552238
YDL220C	67.64804112554113
YOR316C	72.20020501138953
YGL191W	91.67395348837209
YJL210W	81.53981549815498
YKL048C	66.404546875
YLR083C	86.32827586206896
YGL200C	85.93261083743842
YGL255W	83.37231382978723
YGL254W	52.90010033444816
YJL044C	74.33043668122271
YMR284W	84.05006644518272
YDL013W	68.38009693053311
YMR224C	72.64721098265896
YBR091C	84.92082568807339
YBR212W	59.743229166666666
YMR091C	67.59710344827586
YBR060C	61.447548387096774
YLR293C	89.54643835616439
YOR185C	89.59631818181818
YDL210W	88.70681260945709
YNR032W	86.29535326086956
YDR375C	80.03714912280702
YMR133W	59.707616822429905
YPL234C	87.16786585365854
YMR302C	78.47815294117648
YIL068C	77.5792546583851
YLR032W	68.2215141146279
YOR036W	80.65045138888888
YPR055W	63.47934272300469
YKL039W	79.3614722753346
YKL037W	35.68661016949152
YKL040C	82.9159765625
YKL035W	90.9217234468938
YKL038W	55.651495726495725
YGL163C	70.67062360801782
YOR370C	82.96812603648425
YPL232W	79.18855172413794
YPL115C	60.31826241134752
YOR196C	76.96826086956521
YDL174C	88.50586030664395
YLL008W	70.62511968085106
YGR166W	67.90525
YKL181W	82.26245901639344
YDR081C	64.1751027027027
YNR017W	72.9918918918919
YDR430C	93.5736400404449
YHR148W	91.97437158469945
YHR149C	49.904468664850135
YKR093W	81.98096505823628
YHL004W	83.15291878172589
YCR024C-A	87.56700000000001
YHR147C	92.12485981308411
YGR214W	87.78396825396825
YJR131W	94.95418943533697
YNR002C	80.70046099290781
YFL008W	81.53203265306122
YBR172C	58.86994594594594
YNR003C	68.82914826498423
YNL244C	84.04870370370371
YGL212W	69.73079113924051
YOR132W	76.43034482758621
YGR063C	95.5728431372549
YLR378C	72.08025
YDR292C	75.47180354267311
YDR103W	58.31628135223555
YML001W	89.1560576923077
YGR109C	79.24526315789474
YJL187C	56.025115995115996
YPL179W	69.66502732240437
YOR344C	62.503402061855674
YGL015C	63.15823076923077
YBL005W	75.24492827868852
YKL009W	91.88186440677966
YKL010C	75.66165205664194
YKL012W	75.00423670668954
YKL013C	93.75807017543859
YER100W	87.73296
YOR117W	81.32541474654379
YDR394W	81.83434579439252
YKL145W	78.0744539614561
YPL057C	82.54217277486912
YDR369C	58.02382903981265
YOR153W	80.1479682329583
YJR095W	73.86885093167702
YDR085C	58.01382258064516
YER167W	46.332056404230315
YGL238W	90.99671875
YNR010W	70.81295302013423
YNL001W	86.65647668393783
YLR188W	82.5929928057554
YPL270W	77.78342820181112
YBR153W	94.88872950819672
YBR155W	91.65433766233767
YKL092C	71.8998097826087
YBR117C	98.21800293685756
YBR252W	94.86836734693877
YLR175W	82.62113871635611
YHR157W	34.16384615384615
YKL091C	96.26635483870967
YDL215C	85.80952380952381
YOR327C	85.33269565217391
YDR436W	64.9068028169014
YOR184W	97.49136708860759
YER009W	94.60944
YER008C	65.76176646706587
YDL052C	91.3370297029703
YHR165C	82.90157894736842
YPR198W	85.98130755064457
YGR143W	72.03027237354085
YNL243W	79.38538223140496
YGR047C	76.10024390243902
YDL051W	78.86752727272727
YHL027W	48.26616
YKL127W	96.24029824561404
YGR006W	76.71003984063745
YGR007W	95.63117647058823
YHL016C	88.17466666666667
YDR258C	79.53731196054254
YKL032C	57.168073701842545
YKL205W	81.09923636363636
YPL124W	59.63762845849802
YPL174C	72.06109447004609
YKL141W	84.23570707070706
YML062C	68.72795918367348
YLR441C	85.84619607843138
YOR045W	78.6816393442623
YKR061W	89.54009411764706
YBR248C	95.24476449275362
YMR037C	40.276875
YKL062W	40.959714285714284
YLL011W	86.88750511247444
YDR538W	86.32756198347107
YKR056W	83.38165884194053
YBR171W	86.8918932038835
YBR170C	91.20856896551724
YBR250W	78.56281070745698
YBR251W	91.36319218241043
YNL329C	82.29447572815533
YEL002C	87.47137209302326
YDL095W	91.28331701346389
YOR010C	57.96143426294821
YGL145W	87.13429386590585
YGL195W	80.9530988023952
YBL080C	88.948853974122
YOR219C	83.56149301825994
YOL069W	80.5190465631929
YNL076W	52.81029109589041
YFR002W	80.43205005959476
YKL143W	72.03963282937364
YDR404C	94.64163742690059
YJL154C	78.57318855932203
YAL001C	70.94849137931034
YMR125W	91.96156794425087
YML027W	61.229766233766235
YHR041C	91.7454761904762
YKL140W	77.84129562043796
YGL208W	63.922746987951804
YDR461W	53.725
YNL145W	55.776315789473685
YPR163C	54.35378440366973
YBR144C	50.61826923076923
YBL047C	56.9954018826937
YBL051C	54.67127245508982
YBL052C	57.05818291215403
YBL054W	59.781733333333335
YBL055C	90.84181818181818
YBL056W	81.32102564102564
YBL057C	80.05509615384615
YBL058W	71.24808510638297
YBL059W	66.46678756476683
YBL060W	67.07193595342066
YBL061C	62.3146408045977
YBL064C	87.73298850574713
YBL066C	61.51633275261324
YKL188C	71.94002344665886
YKL187C	77.44510666666666
YKL186C	85.95663043478261
YKL185W	63.27639455782313
YKL183W	69.1686274509804
YKL179C	76.50913107511046
YKL176C	62.18388888888889
YKL175W	60.475844930417495
YKL014C	80.59792517006802
YKL017C	88.3932503660322
YKL101W	46.660368906455865
YKL097C	40.65661764705882
YKL098W	74.18019607843138
YKL099C	87.99748
YKL100C	76.23737649063033
YKL102C	50.83871287128713
YKL105C	53.97082155477032
YKL107W	90.25899676375404
YKL108W	62.90626931567329
YKL110C	84.64456869009585
YDR099W	91.83849816849816
YFR019W	57.58889815627744
YOR329C	50.42228211009174
YML028W	97.30744897959184
YNL197C	55.22192133131619
YER068W	62.02388415672913
YDR244W	62.44393790849673
YJR099W	89.3168220338983
YJR066W	75.71095546558705
YBR001C	89.30425641025641
YDR304C	90.1724
YBR081C	57.33849099099099
YDR087C	86.76924460431654
YDR086C	84.879375
YGR082W	89.1211475409836
YLR170C	89.45673076923077
YDL006W	93.57213523131672
YBL069W	89.43053613053613
YIR012W	90.5868909512761
YMR190C	59.68422252937111
YPL129W	85.50536885245901
YGL215W	58.374557522123894
YFL016C	75.63712328767123
YMR021C	63.22942446043165
YOL082W	48.733807228915666
YBL004W	81.20419975932612
YBL001C	97.19538461538461
YBR002C	85.5559090909091
YDL226C	68.26045454545455
YDR277C	71.43508083140878
YLR168C	88.85426086956522
YKL089W	64.11550091074682
YOR143C	95.85241379310345
YMR094W	78.83108786610879
YBR036C	74.34704878048781
YLR398C	81.55083139083139
YJL127C	64.429703125
YMR179W	51.400765171503956
YKL020C	57.20935304990758
YJR159W	96.36929971988795
YDL240W	74.74705998033431
YKL056C	90.33071856287425
YKL144C	85.02080188679246
YKL142W	72.24109589041096
YKL065C	78.87203883495145
YKL064W	56.2119298245614
YKL063C	63.86982035928144
YKL061W	92.6729203539823
YKL059C	70.67308390022676
YKL057C	85.95479267116683
YKL055C	89.19093525179856
YKL054C	51.81261517615176
YKL052C	60.24917808219178
YKL051W	77.47821529745042
YKL050C	59.77438177874187
YLR399C	68.63307580174927
YAR071W	93.29798715203427
YOR237W	93.8610599078341
YPL145C	91.27866359447005
YAR042W	73.19903198653199
YKL224C	69.04764227642276
YKL222C	80.84487943262411
YKL170W	92.72246376811594
YKL156W	91.60182926829269
YKL134C	90.08213730569948
YKL135C	76.10739669421487
YKL132C	82.5040465116279
YKL198C	67.37172205438067
YKL171W	53.64626077586207
YKL168C	63.60842541436464
YKL161C	81.11593533487297
YKL129C	74.67590408805032
YKL218C	95.46647239263804
YKL081W	90.32847087378642
YKL078W	83.75814965986395
YKL067W	96.46137254901961
YKL049C	73.85947598253276
YKL029C	89.39077727952167
YKL026C	95.86491017964072
YKL196C	83.97055
YKL073W	88.28623155505107
YOR089C	86.90804761904762
YKR014C	84.71897435897436
YNL093W	82.0785909090909
YKR064W	77.81325608342989
YKR072C	61.14361209964413
YOR062C	57.169067164179104
YKR098C	71.7447559274756
YLR332W	59.20220744680851
YKL174C	80.37490291262137
YKL221W	84.99610993657505
YKL220C	88.52717299578059
YKL219W	80.95965601965602
YKL217W	78.09902597402598
YKL214C	64.0796551724138
YKL213C	89.04453146853147
YKL208W	73.1428782287823
YKL207W	64.63581027667985
YKL206C	88.29827715355805
YKL204W	50.66332278481013
YKL201C	78.91133276740237
YKL195W	56.67411910669975
YKL193C	93.17562130177515
YKL173W	85.43648809523809
YKL172W	72.07571428571428
YKL165C	90.73602829162132
YKL162C	80.10713930348258
YKL160W	72.54751724137931
YKL159C	73.43061611374408
YKL155C	81.78746815286624
YKL154W	89.75823770491803
YKL151C	93.68988130563798
YKL150W	89.51344370860927
YKL146W	70.84462427745665
YKL137W	81.9581981981982
YKL133C	77.27425485961123
YKL130C	93.15333333333334
YKL128C	95.62728813559322
YKL125W	81.09483253588516
YKL090W	68.73338600451467
YKL088W	63.52252189141856
YKL086W	89.62669291338582
YKL084W	93.35189655172414
YKL082C	74.46361751152074
YKL077W	81.23423469387755
YKL075C	70.27811111111112
YKL074C	66.13645161290323
YKL072W	69.67779373368147
YKL071W	94.6020703125
YKL070W	83.28372781065089
YKL069W	92.99822222222222
YKL047W	82.22445736434109
YKL046C	93.31489977728285
YKL044W	65.14820754716982
YKL043W	62.29275956284153
YKL042W	65.94498622589532
YKL041W	78.67428571428572
YKL034W	82.40654353562006
YKL033W	78.43412331406552
YKL028W	69.40910788381743
YKL027W	85.69653243847874
YKL025C	71.77412371134021
YKL023W	70.08736462093863
YKL018W	92.96550151975684
YKL006W	94.40536231884057
YKL005C	59.0323569023569
YKL004W	87.82670822942643
YKL002W	77.10125
YKR013W	65.71759878419454
YKR015C	46.1931161971831
YKR016W	73.64440740740741
YKR017C	79.85067150635209
YKR018C	88.05411034482759
YKR019C	55.27250406504065
YKR020W	67.56475609756097
YKR021W	60.16926775956284
YKR022C	64.51546583850931
YKR023W	69.32090566037736
YKR024C	77.61827493261455
YKR025W	66.99443262411347
YKR027W	86.23269281045752
YKR028W	62.09932236205228
YKR029C	62.142103861517974
YKR030W	80.32080586080586
YKR031C	67.73095068330362
YKR032W	46.96721153846154
YKR036C	68.62125972006221
YKR037C	68.75061016949152
YKR038C	94.4491450777202
YKR041W	69.81964
YKR042W	80.9912602739726
YKR043C	92.3680073800738
YKR044W	84.48266365688488
YKR045C	57.909945355191255
YKR046C	70.60173144876325
YKR049C	73.98789473684211
YKR051W	81.84282296650717
YKR058W	61.9026461038961
YKR060W	86.56832116788321
YKR062W	63.261829268292686
YKR063C	70.46575697211155
YKR065C	84.53573604060914
YKR067W	79.18244952893674
YKR068C	93.00937823834197
YKR069W	80.04266441821248
YKR070W	96.34224431818181
YKR071C	71.6566091954023
YKR073C	46.4038679245283
YKR074W	87.61374193548387
YKR075C	53.90127035830619
YKR076W	94.32478378378379
YKR077W	44.89421487603306
YKR078W	67.37993162393163
YKR079C	89.97195704057279
YKR081C	84.08418604651163
YKR082W	81.02004321521176
YKR083C	74.82774436090226
YKR087C	78.43515942028985
YKR088C	76.02231454005934
YKR089C	62.716153846153844
YKR090W	55.204773371104814
YKR091W	61.85788617886179
YKR096W	69.07112970711297
YKR100C	55.05864788732394
YKR102W	50.407887082976906
YKR105C	82.53726804123711
YKR106W	82.84616260162602
YMR294W	70.95104557640751
YGR185C	88.66781725888325
YMR024W	84.9766923076923
YLR439W	91.18777429467085
YDR237W	93.13397260273973
YNL284C	82.0263354037267
YDL202W	78.10634538152611
YLR312W-A	85.88407114624506
YMR193W	92.69232558139535
YBR282W	92.8054794520548
YDR462W	86.09802721088435
YNL252C	86.11427046263346
YBR122C	70.58813559322034
YBR268W	83.72466666666666
YML009C	93.179
YPL173W	88.24383838383838
YBL022C	71.82762577228597
YDR441C	95.70276243093923
YMR105C	96.2782425307557
YJR040W	81.48621309370988
