ensembl_gene_id	mode_plddt
YGR237C	37.146249999999995
YNL309W	47.801249999999996
YNR015W	97.39625000000001
YKL086W	93.57749999999999
YNR075W	92.52975
YLR150W	96.28050000000002
YDR545W	83.64574999999999
YDR545W	87.42249999999999
YDR545W	87.41624999999999
YHR086W	38.2115
YPR180W	97.05375000000001
YBR193C	89.17175
YLL021W	30.995
YCR011C	91.89750000000001
YGL146C	87.15125
YGL153W	85.54425
YJL010C	96.854
YDL138W	96.72
YFR044C	97.897
YBR149W	97.33475
YER170W	96.62174999999999
YJL084C	35.9975
YCL054W-A	73.42025000000001
YDR528W	43.69475
YKL073W	96.6965
YCR020C	97.85024999999999
YNL025C	97.18175
YHR146W	43.624
YHR195W	44.826499999999996
YKR006C	92.941
YGR075C	89.95825
YMR030W-A	38.6845
YOR311C	96.92625000000001
YDR284C	97.34125
YDR050C	97.73949999999999
YMR161W	93.05675
YNL058C	55.25275
YER047C	91.57074999999999
YDL010W	97.2505
YNL313C	93.43475000000001
YDL065C	91.185
YDR349C	96.93449999999999
YKL034W	92.02
YLR078C	85.815
YFR032C-B	34.8835
YBR013C	26.205
YLR153C	97.26400000000001
YDL098C	81.7975
YMR183C	96.92724999999999
YOL019W	39.714
YHR119W	33.198750000000004
YLR404W	90.77125000000001
YLR014C	96.7205
YDL234C	93.0435
YNL122C	96.77099999999999
YPL210C	96.92675
YML021C	96.89850000000001
YOL138C	29.708750000000002
Q0140	90.4705
YER132C	31.913750000000004
YCL057W	96.78375
YDR118W	92.81849999999999
YLL005C	91.69975
YEL068C	42.29125
YKL104C	96.65299999999999
YBL063W	73.01499999999999
YDR118W-A	59.3065
YOL151W	97.89475
YBL029C-A	88.52499999999999
YDR159W	96.79475
YER080W	96.953
YHR033W	96.93975
YER052C	96.2935
YCL069W	92.1045
YML074C	91.011
YJR030C	86.63000000000001
YDR111C	97.376
YDR128W	28.61
YJL221C	97.69024999999999
YJL221C	97.9255
YIL147C	90.39175
YIL149C	83.2325
YOR330C	96.56375
YPL155C	96.0475
YGL169W	97.2405
YBR147W	93.12275
YGR187C	97.19125
YLR262C	97.1825
YER070W	97.00925
YJR140C	86.77875
YPL225W	90.89625
YPL081W	96.8055
YGL167C	89.1575
YGR050C	48.919
YJR161C	93.43825
YBR246W	97.24175
YLR296W	53.11475
YPL266W	97.125
YMR157C	95.411
YBR002C	96.95575000000001
YLR234W	96.9185
YMR110C	97.39025000000001
YGR035W-A	48.98899999999999
YGR217W	89.02000000000001
YKL191W	91.31325
YDR065W	88.933
YHR024C	97.12225
YKR042W	97.00925
YHL043W	79.85125
YLR096W	34.41375
YOR142W	97.3075
YGR068C	96.631
Q0075	96.8485
YGR296W	87.56125
YGR296W	87.35249999999999
YHL039W	95.23974999999999
YGR177C	94.116
YLR271W	95.912
YOR268C	36.50275
YBR023C	92.04325
YPR002W	97.6035
YDL004W	95.21525
YJL136C	97.75399999999999
YLR033W	89.05449999999999
YPL127C	94.71950000000001
YEL007W	36.80125
YBL064C	97.24350000000001
YDL171C	93.20224999999999
YKR013W	97.05775
YBL007C	37.110749999999996
YDR083W	97.07775
YNL094W	96.97175
YOR017W	96.55799999999999
YOR394W	36.34875
YOR394W	40.214
YDR014W	90.93925
YMR097C	92.959
YKR101W	90.59975
YMR111C	93.09375
YLR278C	27.889249999999997
YPR108W	91.01875000000001
YDR206W	92.88525
YJL146W	92.11175
YDR478W	86.69375
YOR002W	97.30825
YKL039W	92.22275
YHR059W	96.0815
YER115C	52.322500000000005
YOR194C	96.56575
YKL214C	78.252
YLL055W	91.98649999999999
YNL001W	93.17550000000001
YHL048C-A	66.71875
YIL106W	96.30575
YGL068W	90.41499999999999
YPR172W	96.56225
YML011C	96.52225000000001
YAR007C	92.74074999999999
YBL093C	82.64949999999999
YLR266C	88.90249999999999
YKL155C	97.1175
YNL317W	95.19425
YFR009W	88.802250000000015
YLL030C	41.64825
YPR200C	98.33075
YBL091C	97.16300000000001
YDR169C	48.711
YMR064W	91.72300000000001
YCL048W	97.06625
YDR115W	97.39175
YDL159W-A	75.71375
YNL035C	97.07925
YHR026W	96.43074999999999
YDL232W	96.95175
YBR142W	92.24025
YNL007C	96.76750000000001
YOR298C-A	95.64500000000001
YLR323C	89.95225000000002
YOL069W	86.44999999999999
YJL060W	97.54650000000001
YNL162W-A	92.0235
YBR047W	92.851
YER076C	25.6925
YBR238C	96.32225
YLR007W	92.64575
YOR014W	96.72975
YDR432W	43.335750000000004
YLR406C-A	61.32725000000001
YBR067C	39.19
YEL021W	97.489
YFL045C	97.953
YBR010W	97.00225
YOR346W	96.61975
YGL018C	96.72025000000001
YKL116C	96.86474999999999
YKR089C	91.19375
YML082W	96.90975
YDL022C-A	68.08525
YLL015W	90.77125000000001
YPL058C	90.99175000000001
YPL073C	40.175
YMR300C	97.256
YOR044W	68.25525
YEL026W	97.86175
YKR018C	97.18475
YNR039C	89.97524999999999
YDR410C	97.47775000000001
YKR079C	97.09
YIL005W	93.74100000000001
YJL117W	96.6825
YLR343W	97.213
YBL054W	45.165
YHR160C	41.667249999999996
YPR088C	88.0975
YDL072C	88.717
YDL012C	36.25675
YNL052W	95.01400000000001
YDR482C	97.186
YMR262W	97.5
YDL070W	96.799
YBR209W	51.926249999999996
YPL254W	87.05000000000001
YOR275C	93.8125
YOR174W	89.72
YER040W	39.5625
YGR126W	54.60525
YBL060W	91.6455
YDR064W	96.1065
YGL065C	97.333
YKL027W	97.10849999999999
YGL014W	97.09325000000001
YDL135C	96.7905
YGL100W	97.01650000000001
YLR210W	96.897
YDL077C	88.31125
YBR025C	92.8135
YMR031C	95.4725
YLR058C	98.18074999999999
YGR288W	96.755
YMR016C	38.2275
YMR066W	92.86725
YHR085W	96.94125
YNL002C	92.44925
YOR336W	92.67975000000001
YIL169C	26.455750000000002
YOL094C	96.17599999999999
YEL016C	97.0575
YLR145W	96.79050000000001
YFL068W	34.52725
YFL068W	37.50625
YFL068W	29.075000000000003
YHR113W	97.2055
YLR080W	92.77425
YMR007W	53.32799999999999
YGL174W	93.00825
YDL033C	96.92275000000001
YLR443W	94.47749999999999
YOR122C	98.35475000000001
YJL149W	96.5055
YKL100W-A	75.73349999999999
YOR256C	96.63425000000001
YAL030W	93.26425
YDL031W	83.9625
YCR002C	93.35849999999999
YMR201C	96.77875
YDR398W	96.17049999999999
YLR325C	95.89250000000001
YKL035W	96.951
YER012W	97.786
YPR010C-A	79.5995
YBR040W	94.64075
YHR175W	58.3775
YCR035C	97.1635
YPL223C	42.475750000000005
YBR230C	51.324999999999996
YAR027W	90.55749999999999
YOL137W	96.82425
YOR350C	90.52475
YPR056W	90.2275
YLL006W	95.48325
YOR196C	96.70125
YDR326C	33.958749999999995
YGR211W	88.18
YPR006C	97.18925
YKL084W	97.21325
YCR066W	92.21225000000001
YJR063W	91.831
YER190W	87.29125
YMR232W	86.72375
YGL204C	74.7175
YDL052C	97.18375
YER185W	92.24775
YLR074C	93.839
YOR380W	96.912
YER189W	87.1825
YMR200W	96.46175
YEL060C	97.06625
YFR018C	97.3825
YMR297W	97.04724999999999
YDR536W	92.94775
YGR270W	89.7895
YDR397C	96.78875
YEL052W	91.70400000000001
YLR191W	93.97424999999998
YNL311C	87.70999999999998
YKL207W	69.69225
YDL116W	96.8825
YAL055W	92.36824999999999
YIL004C	91.526
YJL164C	97.06649999999999
YER149C	91.90725
YML026C	95.7515
YML026C	95.6465
YOL097W-A	46.27225
YFR034C	48.41275
YJL223C	83.486
YJL223C	83.43924999999999
YOR376W	54.43925
YPR129W	95.9785
Q0250	97.293
YJL079C	97.05725
YOR369C	92.41900000000001
YNR007C	93.00674999999998
YLR364C-A	62.18600000000001
YHR148W	96.364
YPR199C	33.6235
YDR028C	39.72225
YPL062W	29.30475
YPR113W	97.09
YGR204W	97.72399999999999
YPL166W	91.39675
YDL007W	85.34875000000001
YML023C	91.9915
YMR143W	97.29724999999999
YMR143W	97.22200000000001
YGR266W	97.24125
YPR020W	94.428
YMR073C	97.00825
YNL291C	96.65650000000001
YNL195C	42.605000000000004
YBL027W	97.15449999999998
YBL027W	97.14925
YDR236C	97.36975000000001
YDR011W	90.41375
YDR155C	98.35225
YGL070C	95.85225
YPL160W	96.93775
YML069W	92.26424999999999
YNL087W	92.66425
YOL132W	97.24475000000001
YGL225W	96.65199999999999
YER111C	32.68625
YML050W	96.9685
YDR414C	96.72550000000001
YDR026C	88.7065
YIR014W	88.94375000000002
YLR288C	96.46125
YPL147W	88.5525
YDL073W	90.19175
YGL120C	97.1185
YAL060W	98.35525000000001
YNL217W	97.54425
YIR033W	28.809250000000002
YLL001W	92.49425000000001
YKR066C	97.06150000000001
YLR409C	96.64999999999999
YHR208W	97.3515
YNL029C	97.333
YHR001W	97.105
YLR099C	97.0855
YLR131C	35.915499999999994
YER081W	97.0795
YDL115C	84.4425
YPL107W	92.0705
YOR296W	89.29249999999999
YER010C	98.2665
YLR362W	84.90674999999999
YJL106W	92.90950000000001
YOR260W	92.209
YBR261C	97.93199999999999
YIL105C	96.81375
YPL169C	97.05675000000001
YDL145C	93.01325
YJL171C	97.27449999999999
YNR028W	93.9285
YER018C	95.19425
YMR211W	97.18199999999999
YLR256W	32.46625
YAL017W	27.701500000000003
YJL058C	35.715
YOR373W	26.75
YIL057C	96.86800000000001
YHR131C	34.2625
YLR068W	97.06375
YPR014C	27.917499999999997
YDL104C	97.182
YIL017C	96.9015
YNL009W	97.32499999999999
YBR034C	97.26650000000001
YPR049C	81.001
YPL087W	97.1825
YJL132W	97.09925000000001
YIL132C	96.91225
YKL117W	94.43125
YKL140W	97.04275
YPR115W	23.53
YOR163W	97.32675
YMR283C	93.1095
YKL007W	96.694
YNL024C-A	83.1925
YDL149W	91.04499999999999
YGR252W	96.90375
YOR029W	32.15975
YLR341W	25.03375
YDR231C	94.49225
YDR045C	86.49125
YPL184C	96.96574999999999
YPR111W	92.74875
YPR203W	41.823
YGL106W	92.67150000000001
YOL042W	97.47550000000001
YPR189W	87.92375
YKL051W	96.29599999999999
YGR284C	88.39500000000001
YML078W	97.48025
YOR316C	93.689
YOR326W	91.37425
YLL054C	92.5295
YOR293C-A	65.27775
YCR032W	84.2605
YAR018C	96.70949999999999
YMR142C	97.80475000000001
YOL036W	43.11024999999999
YGR032W	92.03325000000001
YOR072W-B	57.36475
YKL022C	90.99950000000001
YIL070C	97.09725
YPR034W	96.62700000000001
YPL189W	96.247
YJL172W	97.0595
YOR332W	96.27374999999999
YMR203W	92.80250000000001
YDL075W	95.45675
YEL076C	25.887500000000003
YNL334C	97.48975
YMR077C	96.37100000000001
YOL002C	97.51375000000002
YDR415C	97.255
YNL295W	31.73875
YDR339C	91.26299999999999
YPL246C	97.3965
YNL192W	96.5695
YDL213C	88.90825
YKL148C	97.19425
YCL059C	97.10050000000001
YHR086W-A	61.00125
YLR186W	97.29325
YOR193W	66.43375
YJL093C	96.22749999999999
YJL163C	91.54225000000001
YJR153W	97.5815
YMR284W	93.14374999999998
YBR101C	97.86825
YMR089C	91.333
YER072W	90.7695
YJL179W	96.85300000000001
YNL149C	81.22749999999999
YGR208W	97.37
YHR141C	95.69024999999999
YHR141C	95.459
YHR170W	92.03275
YDR096W	33.89
YPL020C	96.18025
YER093C	92.53375
YGL016W	93.1285
YLR143W	97.32400000000001
YNL071W	92.339
YKL038W	32.61625
YLR368W	92.2445
YGR255C	96.94575
YLR393W	97.08525
YDL019C	96.81375
YDL022W	97.5075
YHL021C	96.71075
YCR079W	97.03975
YOR243C	96.72425
YOR126C	98.46124999999999
YDR391C	97.09450000000001
YJR080C	93.90025
YMR134W	95.00125
YOR070C	97.01375000000002
YKL125W	96.7575
YOR328W	90.17275000000001
YLR176C	88.95224999999999
YNL308C	88.26700000000001
YGR146C-A	57.68000000000001
YJL037W	75.55775
YDR091C	92.49474999999998
YHR078W	80.97925000000001
YGL194C	97.4015
YJL104W	96.58850000000001
YAL063C	24.637
YPL255W	96.11449999999999
Q0017	58.734
YER178W	97.12549999999999
YJL050W	92.90050000000001
YHR007C-A	53.8485
YLR126C	98.01400000000001
YLR099W-A	76.00625
YPL196W	97.112
YPR135W	96.94800000000001
YGL138C	51.92275
YHL044W	91.04375
YER030W	46.134249999999994
YDR240C	91.76724999999999
YGR091W	84.86399999999999
YFR029W	96.82725
YKL048C	96.94049999999999
YOL056W	97.27600000000001
YOR098C	38.26275
YJL002C	93.26925
YNL275W	85.66125
YDL244W	97.35675
YDR179C	96.58449999999999
YPL061W	97.77175
YDL165W	97.2155
YGR200C	96.9845
YDL140C	92.51875
YJR084W	96.85549999999999
YMR095C	97.42250000000001
YDR120C	97.04275000000001
YDR003W	57.75
YOL110W	97.0795
YGR191W	92.6885
YNR071C	97.31649999999999
YOR213C	96.87400000000001
YJR034W	91.88575
YOR253W	96.09375
YBL010C	95.08924999999999
YLR423C	92.89100000000002
YJR019C	97.51650000000001
YLR357W	92.832
YOR008C-A	52.642250000000004
YHR161C	96.765
YBR053C	97.18299999999999
YBL059C-A	92.55250000000001
YLR197W	89.47375
YOL113W	92.95625000000001
YPL052W	90.40625
YHR074W	97.70224999999999
YKR093W	96.74
YFL003C	91.29425
YHR164C	92.237
YPR112C	91.035
YGL227W	29.297000000000004
YDR499W	88.89250000000001
YOR060C	92.18749999999999
YER128W	95.4255
YLR187W	34.94625
YJR093C	50.08025
YKL201C	93.16499999999999
YPL186C	47.557249999999996
YCR021C	96.96775
YOL076W	95.03999999999999
YPR148C	96.56975
YBR255C-A	92.16825
YGR081C	90.9725
YJL201W	88.2015
YGL243W	97.14525
YJL161W	84.96575
YGL194C-A	67.6
YGR148C	97.03075
YDR166C	76.83
YDL092W	95.84325000000001
YMR099C	97.78825
YFR041C	93.74525
YJR021C	45.09
YMR132C	97.64349999999999
YFL059W	97.62875
YGL136C	96.84474999999999
YBL042C	92.90700000000001
YBL039C	97.08125
YFL062W	91.88000000000001
YGR276C	96.8125
YKL224C	83.3365
YPL280W	97.90549999999999
YML115C	97.00150000000001
YJL070C	91.79075
YIL051C	97.54124999999999
YPR143W	82.45575
YCL026C-A	98.3795
YKL077W	95.5995
YPL261C	51.24875
YBR217W	96.2765
YMR086W	42.716750000000005
YHR204W	97.03125
YGL129C	96.94800000000001
YBR200W-A	45.162
YOR381W	96.83475
YNL040W	96.97524999999999
YNL117W	98.01849999999999
YLL034C	85.39250000000001
YLL023C	97.35650000000001
YBL003C	97.36375
YKR103W	91.30524999999999
YDL241W	37.81700000000001
YDL082W	97.3825
YLR065C	86.39625
YIL118W	97.24275
YFR026C	25.01375
YOR113W	31.8975
YFL014W	56.77625
YLL031C	96.93975
YLR419W	87.24625
YNL050C	96.42125
YPL034W	91.148
YGR053C	96.7845
YNL086W	97.09474999999999
YDR277C	96.7005
YDR291W	92.71799999999999
YER003C	97.63874999999999
YGL224C	97.53975
YMR044W	88.28875
YGL193C	29.748
YNR070W	90.57925
YIL097W	95.95474999999999
YOR273C	96.2645
YPL116W	97.13624999999999
YNR067C	96.97800000000001
YPL131W	97.3185
YDR475C	36.52875
YGL020C	87.28174999999999
YKR104W	97.10874999999999
YDR244W	96.4995
YDR407C	83.5855
YDR382W	91.044
Q0144	91.94325
YNL305C	96.431
YBR069C	95.86125000000001
YER163C	97.25399999999999
YPR017C	94.3285
YLR405W	97.22975
YGL189C	96.3125
YDR102C	52.01950000000001
YBR056W-A	66.1985
YMR222C	97.67675
YJL029C	92.844
YCR104W	82.788
YDL188C	96.992
YGR122W	89.03625
YNL015W	94.98475
YKR024C	92.53250000000001
YGL003C	97.05525
YPL012W	92.86600000000001
YAL046C	97.23599999999999
YJR010W	98.16175000000001
YDR405W	97.06275
YNL146C-A	39.0065
YCL001W	96.28025
YHR163W	98.5275
YDR443C	91.79599999999999
YDR059C	97.72524999999999
YJR151W-A	76.8185
YDR144C	96.92
YDL157C	97.11725
YBR009C	97.17375
YFL066C	93.739
YOL147C	97.40625
YOR338W	45.322250000000004
YIR034C	97.816
YEL005C	95.7115
YIL109C	97.1585
YDL058W	91.18725
YJR144W	96.30125000000001
YLR157C-C	61.670750000000005
YLR157C-C	62.973749999999995
YLR157C-C	89.97425000000001
YLR157C-C	60.88249999999999
YGR210C	93.94975000000001
YHL046C	83.0135
YPL017C	97.16799999999999
YOR178C	39.59075
YAR020C	64.19675
YHL004W	96.6815
YNL063W	96.998
YBL038W	96.97375
YDL155W	96.978
YOR188W	34.5775
YDR147W	96.61349999999999
YDL191W	96.744
YDL191W	96.74875
YNL294C	93.00175
YNR046W	98.0995
YOL159C	24.536749999999998
YBR081C	30.86375
YFL047W	93.16274999999999
YFR032C-A	95.52799999999999
YMR321C	97.6225
YNL167C	39.7325
YNL280C	97.18575
YER173W	92.34100000000001
YKR056W	96.92699999999999
YJL073W	96.70925
YDL128W	96.61775
YIL102C-A	96.92950000000002
YLR026C	86.31124999999999
YDR310C	42.509
YLR267W	93.38075
YKL203C	81.70824999999999
YNR002C	96.828
YGR079W	50.03475
YNL036W	97.433
YGL115W	97.08125
YGL105W	96.93100000000001
YEL065W	91.66275
YLR093C	90.00750000000001
YGR026W	93.40425
YML131W	97.9465
YPL010W	96.95224999999999
YNL075W	93.24825
YOR382W	36.89175
YEL055C	92.64824999999999
YGR087C	97.95175
YKR057W	96.48949999999999
YOL071W	96.58125000000001
YER029C	96.082
YDL160C-A	94.13725000000001
YLR085C	96.12950000000001
YOR363C	91.2435
YGR278W	90.3375
YDR127W	93.85425000000001
YGR042W	96.07975
YLR246W	96.7655
YNR058W	97.37375
YCR054C	97.15700000000001
YML038C	89.92500000000001
YCR046C	97.2405
YDR497C	96.28175000000002
YGR043C	97.396
YKL133C	92.60174999999998
YOR069W	93.75874999999999
YLR433C	97.27
YOR075W	89.717
YGR110W	96.96475000000001
YGR089W	94.3605
YPR173C	92.38125
YFL044C	97.19500000000001
YIL105W-A	59.326750000000004
YPL233W	85.69250000000001
YPR024W	92.483
YGL158W	96.6465
YFR011C	96.381
YBR007C	33.58875
YKL122C	94.4635
YML122C	44.72875
YPL152W-A	59.0925
YOR124C	92.81400000000001
YER089C	97.011
YGR262C	97.37675
YLR227C	85.28524999999999
YDR201W	95.35400000000001
YGL200C	94.76124999999999
YJR094W-A	97.435
YJR094W-A	97.33124999999998
YIL084C	96.35075
YCL001W-B	85.97649999999999
YGL117W	91.56325
YGL186C	92.84700000000001
YGR010W	96.822
YLR012C	50.6285
YHL009C	96.90875
YLR111W	53.776250000000005
YLR152C	95.19125
YLR370C	94.8775
YMR036C	39.57775
YML012W	95.08924999999999
YOL025W	92.3335
YOR057W	91.1165
YOR265W	98.22149999999999
YGR198W	92.96825000000001
YJL052W	98.649
YNL054W	38.696
YNR006W	91.8185
YBR146W	96.92875000000001
YML100W	96.98749999999998
YPL187W	43.14175
YGL058W	97.61099999999999
YNL261W	89.55875
YOL127W	95.35574999999999
YOR107W	95.498
YGL226W	92.1625
YGL055W	96.967
YIL039W	97.50775
YLL026W	91.43075
YGL184C	97.42825
YDR163W	96.48
YLR289W	90.32374999999999
YDL146W	96.84700000000001
YBR171W	96.29175000000001
YPR191W	97.00274999999999
YER179W	96.97900000000001
YFR022W	92.72400000000002
YHR138C	96.86600000000001
YBL028C	95.98675
YEL011W	97.66924999999999
YBR135W	97.41300000000001
YOL142W	97.606
YGL151W	86.82624999999999
YJR139C	97.54299999999999
YKR100C	42.006249999999994
YCR017C	96.84575
YLL066W-B	67.11375
YHR166C	90.72250000000001
YBR264C	97.1675
YDR363W-A	65.27574999999999
YDL089W	32.892250000000004
YHR151C	96.47375
YIR003W	43.14875000000001
YAR050W	49.45375
YOR239W	96.86075
YOL091W	96.0155
YJR158W	96.342
YOR317W	97.63125
YDR385W	97.0375
YBR043C	92.15875000000001
YMR312W	97.08849999999998
YDR331W	97.08375
YGR101W	96.5715
YDR196C	94.089
YFR047C	97.93775
YJL089W	90.27225
YNL188W	37.51875
YBL059W	53.95625
YKR083C	94.80624999999999
YML112W	91.52699999999999
YOR370C	96.81225
YDR116C	90.75775000000002
YDR001C	97.1185
YLR114C	96.64625
YDL230W	97.5025
YDR160W	90.41875
YER166W	91.84550000000002
YML099C	88.85750000000002
YML123C	97.05199999999999
YJL077W-B	66.64075
YJL016W	91.41499999999999
YMR141C	64.05175
YDR123C	96.50925000000001
YBR131W	82.55375000000001
YNL146W	46.396
YOR211C	91.44900000000001
YHL014C	96.6545
YDR322W	97.0815
YDR040C	87.59875
YER061C	97.64099999999999
YDR025W	96.809
YDR025W	96.86224999999999
YIR031C	98.00200000000001
YDR046C	95.417
YMR236W	94.02074999999999
YDL057W	97.40350000000001
YDL248W	90.54925
YCR097W	88.50825
YFL051C	96.89699999999999
YPL063W	91.535
YER082C	96.42375
YLR213C	97.10024999999999
YKL189W	96.89525
YER118C	90.66325
YJR007W	82.799
YER152C	97.863
YBR233W-A	90.981
YDR029W	49.10975
YLR146C	97.4775
YAR019C	92.40575
YPR007C	38.10825
YHR021C	93.2385
YHR198C	96.9045
YOR191W	28.143
YLR445W	96.80375000000001
YBR092C	97.18025
YNL211C	90.40225000000001
YBR126C	97.05075
YOL064C	97.86425
YGL230C	46.16250000000001
YJR096W	98.42724999999999
YGR103W	90.13974999999999
YBR057C	95.28800000000001
YGR096W	92.29
YBR086C	32.2975
YIL074C	97.10175
YDR485C	37.108000000000004
YIL022W	90.499
YHL034C	84.405
YNR021W	93.3825
YFL054C	96.8695
YAR029W	86.145
YLL053C	97.86449999999999
YKL113C	97.24674999999999
YLR333C	91.90975
YOL049W	97.62174999999999
YPR084W	93.05725000000001
YGR112W	91.9385
YER107C	97.2905
YHR124W	97.05675
YPL149W	96.66624999999999
YIL030C	88.80775
YMR204C	48.42775
YAR002W	44.414500000000004
YBR281C	96.705
YJR065C	96.882
YNL201C	96.51475
YNR033W	97.098
YNR034W	97.14675
YDR408C	97.99825000000001
YMR011W	96.75450000000001
YOL043C	96.982
YDR038C	91.34525000000001
YDL204W	75.29175000000001
YDR019C	97.20349999999999
YHR011W	97.32724999999999
YML008C	97.1625
YHR096C	92.4805
YMR109W	91.499
YOR043W	94.32799999999999
YLR082C	25.808999999999997
YNL272C	38.281
YNL245C	96.59375
YNR074C	97.63775000000001
YBL103C	40.213750000000005
YLR193C	97.73899999999999
YPL089C	39.894999999999996
YCR043C	69.48775
YIL140W	96.2995
YKL213C	96.9915
YLL043W	96.50175
YDR477W	92.72275
YJL019W	37.224999999999994
YJR082C	95.18825000000001
YMR004W	96.52674999999999
YNL123W	96.90575000000001
YER020W	96.41275
YOR104W	54.476749999999996
YJL181W	86.72375000000001
YLR337C	45.12325
YHR185C	38.12925
YLL066W-A	34.52725
YLL066W-A	37.50625
YLL066W-A	29.075000000000003
YLR039C	91.15100000000001
YDR254W	86.05
YLR457C	96.3535
YER125W	96.6405
YDR514C	97.06125
YGL013C	96.76575
YLR377C	97.504
YOL114C	96.42849999999999
YLR104W	97.13650000000001
YPR166C	96.84825000000001
YER122C	95.492
YLR319C	37.411249999999995
YHR190W	97.7535
YKL154W	97.3235
YGL076C	97.113
YKR063C	81.053
YPR167C	97.88550000000001
YIL031W	32.077
YJR095W	83.67125000000001
YLL003W	82.5925
YPL231W	96.99125000000001
YDR296W	93.48425
YMR158C-A	68.8955
YPR025C	96.92999999999999
YLR004C	91.052250000000015
YOR220W	91.01725
YLR407W	85.562
YLR336C	90.79075
YOR378W	97.3255
YPL098C	95.7615
YBR159W	97.94725
YLR430W	86.92250000000001
YBR118W	96.87450000000001
YHR075C	97.10775000000001
YKL163W	96.79350000000002
YMR216C	97.05574999999999
YLR436C	26.832
YGR067C	40.53125
YMR159C	97.05175
YJR086W	97.364
YDL216C	89.99775
YLR347C	98.06475
YLR324W	86.975
YKL174C	92.42750000000001
YBL004W	88.01
YFR024C-A	88.847500000000025
YOL059W	96.94874999999999
YPR147C	98.0755
YBR163W	92.76225
YGR094W	96.936
YMR272C	97.12100000000001
YDL100C	93.457
YLR460C	97.71824999999998
YMR106C	92.60649999999998
YBL013W	96.95625
YLR113W	96.96199999999999
YGL226C-A	96.68025
YGR045C	43.384
YNR016C	89.14750000000001
YGR175C	97.4015
YBL112C	86.325
YFR045W	93.64450000000001
YLR046C	90.38924999999999
YER038W-A	51.9795
YPL129W	96.88775
YGL008C	86.09375
YBR231C	94.71724999999999
YLR125W	51.3
YKL134C	96.71575
YIL014W	97.12625
YLR196W	96.62899999999999
YHR117W	96.56524999999999
YER057C	98.072
YML092C	97.77825000000001
YFR002W	92.27275
YKR011C	92.53125
YKL005C	77.47874999999999
YNL223W	96.93025
YCR095W-A	89.23049999999999
YPR153W	94.43175000000001
YHR109W	93.90950000000001
YGR108W	96.70600000000002
YNR032C-A	98.54875000000001
YDL124W	97.92999999999999
YNL133C	96.47025
YLR363W-A	70.0515
YPR164W	89.86100000000002
YBL066C	28.4065
YGR218W	92.661
YPL026C	96.90174999999999
YKL069W	97.5705
YML104C	82.85825
YML058W	57.89125
YPR001W	97.237
YGR205W	97.79925
YBR008C	96.006
YFL012W	33.50325
YIL137C	97.25
YOR386W	97.08775
YBL015W	98.247
YHR207C	96.46725
YPL282C	36.34875
YPL282C	40.214
YHR132W-A	58.685249999999996
YLL061W	92.44275
YPR178W	95.39975000000001
YJL077C	50.36150000000001
YMR148W	95.345
YHR015W	90.6925
Q0105	98.3385
YOL027C	95.4675
YDL227C	96.96925
YHL015W	96.86349999999999
YEL033W	50.5975
YBR038W	96.40375
YHR090C	96.9245
YKL006W	97.26625000000001
YDL111C	97.89150000000001
YBL018C	96.732
YLR119W	96.52224999999999
YPR061C	91.40225000000001
YIR037W	98.00399999999999
YMR168C	96.65950000000001
YKL187C	87.0475
YML063W	96.29400000000001
YIL127C	95.3245
YER006W	91.58275
YGL073W	36.39125
YNL178W	96.84200000000001
YNL065W	96.381
YDR324C	96.85775
YDL170W	96.95275000000001
YDR317W	89.765
YOL155C	29.714999999999996
YDR436W	97.156
YLR163C	97.314
YBR253W	95.26325
YPL180W	45.48675
YHR189W	97.078
YIL143C	86.7375
YDR208W	33.845
YIL079C	82.146000000000015
YKR035W-A	96.67375
YLL014W	90.3125
YHR001W-A	56.646249999999995
YKL182W	97.05699999999999
YHR108W	91.57849999999999
YPL019C	92.31275
YDR386W	91.1175
YFL033C	29.98
YIR008C	97.222
YHR006W	36.04
YMR008C	97.06025
YBR058C	93.03025
YDR504C	61.5425
YAL039C	96.51775
YJR006W	97.10024999999999
YNR043W	97.98949999999999
Q0143	52.80525
YIL040W	78.2015
YLR129W	91.38325
YFL021W	43.71
YGL009C	97.01599999999999
YIL129C	85.58375
YGL095C	97.09799999999998
YJR072C	91.21924999999999
YHR147C	96.64925
YOR375C	97.57900000000001
YPL258C	97.92875
YGL137W	96.85825
YNL021W	97.17925
YOR100C	96.17925
YKL099C	97.39824999999999
YLR173W	91.86399999999999
YPL022W	90.99875
YOL026C	53.85375
YIL124W	97.388
YNL124W	50.0085
YJL118W	34.937749999999994
YOL012C	97.20825
YPL279C	97.28925000000001
YLR090W	86.2725
YMR177W	90.90275
YGR105W	96.36349999999999
YNL312W	86.158
YBL084C	96.33375000000001
YFL008W	86.42500000000001
YDL220C	86.47875000000002
YNL143C	49.04075
YOR026W	97.75999999999999
YIL042C	92.08
YGR001C	97.3245
YMR213W	95.715
YMR192W	94.363
YDR258C	91.1865
YAL022C	96.20750000000001
YOR359W	42.006
YDR176W	89.84525
YDL099W	96.28825
YDR380W	97.2285
YDL110C	96.305
YOR250C	97.17750000000001
YFL019C	29.81625
Q0055	86.08250000000001
YDR148C	96.456
YER007W	97.06700000000001
YBR077C	94.21350000000001
YOL013C	95.67775
YDL201W	97.24475000000001
YDL107W	97.00075
YNL251C	96.84125
YOR272W	95.0285
YER078W-A	58.96075
YPR193C	97.308
YJL184W	93.68950000000001
