ensembl_gene_id	aiupred_perc_50
YPL193W	0.7034120734908137
YOR104W	0.8794326241134752
YPR013C	0.7034700315457413
YPR042C	0.5125581395348837
YLR068W	1
YOR227W	0.5553772070626003
YDL012C	1
YDL173W	1
YDL133W	0.585812356979405
YDL082W	0.5477386934673367
YCL058W-A	1
YDR381C-A	0.5877192982456141
YLR262C-A	1
YOR020W-A	0.8222222222222222
YDR034W-B	1
YLR154W-C	0.7903225806451613
YPL159C	0.6679841897233202
YAL065C	0.7109375
YKL093W	0.8849557522123894
YCR043C	0.5275590551181102
YCR051W	0.6801801801801802
YAL034C	0.6440677966101694
YNL074C	0.9845132743362832
YFL010W-A	0.5851063829787234
YMR081C	0.772189349112426
YEL043W	0.5700836820083682
YEL033W	0.8992805755395683
YDR277C	0.5404157043879908
YKL050C	0.7603036876355749
YKL075C	0.5555555555555556
YKL023W	1
YKR041W	0.712
YKR045C	1
YCR087C-A	0.5359477124183006
YBL086C	0.6416309012875536
YBL043W	0.7937743190661478
YBL028C	1
YBR007C	0.7581521739130435
YBR071W	0.6113744075829384
YBR138C	0.5782442748091603
YBR148W	0.7044334975369458
YBR157C	0.8313725490196079
YBR197C	1
YBR203W	0.5292207792207793
YBR162W-A	0.8923076923076924
YHL043W	0.5117647058823529
YHL013C	0.5146579804560261
YHR127W	0.6090534979423868
YHR131C	0.5882352941176471
YHR177W	0.6666666666666666
YER048C	0.5294117647058824
YLR250W	0.5512820512820513
YER034W	1
YER079W	0.9857142857142858
YER084W	0.7109375
YNL208W	1
YMR136W	0.825
YIL127C	0.9902912621359224
YIL117C	0.8333333333333334
YIL077C	0.734375
YIR013C	0.6115702479338843
YOR077W	0.5646551724137931
YJL107C	0.8423772609819121
YFL067W	0.84
YGR196C	0.9130966952264382
YJL144W	1
YJL075C	0.6521739130434783
YJR012C	1
YJR056C	0.7372881355932204
YJR083C	0.970873786407767
YMR175W	1
YGL242C	0.6132596685082873
YGL230C	0.7414965986394558
YGR042W	0.6273062730627307
YNL058C	0.9651898734177216
YNL046W	0.5872093023255814
YDR068W	0.7774193548387097
YPL014W	0.5328083989501312
YER058W	0.8504672897196262
YPL062W	0.8880597014925373
YPL108W	0.5892857142857143
YPL107W	0.9596774193548387
YDR475C	0.776255707762557
YMR295C	1
YDR239C	0.8970775095298602
YDR525W	0.5321100917431193
YMR107W	1
YMR074C	0.5655172413793104
YDR219C	0.5870967741935483
YDR281C	0.9423076923076924
YLR219W	0.9986263736263736
YLR278C	0.6144668158090977
YLR297W	0.5581395348837209
YLR407W	0.7280701754385965
YLR257W	1
YLR271W	0.7883211678832117
YPR148C	0.6022988505747127
YDL129W	0.738831615120275
YDL218W	0.668769716088328
YOL007C	0.7712609970674487
YOL036W	0.8383705650459922
YOR183W	0.7674418604651163
YOR186W	0.6111111111111112
YOR235W	0.5096153846153846
YOR252W	0.7078651685393258
YPL199C	0.675
YPL223C	1
YOR220W	0.630188679245283
YDL039C	0.8825214899713467
YDR070C	1
YIL102C-A	0.5466666666666666
YLR363W-A	1
YER180C-A	0.9647058823529412
YER053C-A	0.8648648648648649
YDL085C-A	1
YMR122W-A	0.5476190476190477
YBL113C	0.5618686868686869
YBR126W-A	0.8088235294117647
YOR338W	0.5289256198347108
YER038W-A	0.6349206349206349
YBR056W-A	0.7727272727272727
YLR331C	0.552
YDR320W-B	1
YKL100W-A	0.5172413793103449
YMR013C-A	0.8775510204081632
YCL042W	0.9327731092436976
YDL169C	0.672645739910314
YKL063C	1
YBL081W	0.9103260869565216
YBL029W	0.5319148936170213
YAR064W	0.6565656565656566
YER121W	0.5877192982456141
YNL195C	1
YIL152W	0.5659574468085107
YIL055C	0.6283891547049442
YIR016W	0.7018867924528301
YFR035C	0.6578947368421053
YJL028W	0.5135135135135135
YJL007C	0.6153846153846154
YDL186W	0.8267148014440433
YGR237C	0.6318471337579618
YGL149W	0.5445544554455446
YGL034C	0.8099173553719008
YGR035C	1
YGR126W	1
YGR273C	0.6551724137931034
YNR014W	0.8207547169811321
YNL184C	0.7129629629629629
YNL050C	0.774074074074074
YNL034W	0.5245098039215687
YPL077C	0.925
YML119W	0.6750700280112045
YMR206W	0.8626198083067093
YML037C	0.8088235294117647
YMR317W	0.8473684210526315
YML053C	0.6792452830188679
YPR078C	0.793010752688172
YLR030W	0.7604562737642585
YDR029W	0.5192307692307693
YLR125W	1
YDL037C	0.5487804878048781
YOR015W	0.7058823529411765
YDR215C	0.7007299270072993
YOR097C	0.7314285714285714
YLR111W	0.6181818181818182
YPR015C	0.5991902834008097
YPR145C-A	0.6153846153846154
YLR146W-A	1
YDR461C-A	1
YLR412C-A	0.8382352941176471
YGL041C-B	1
YBR221W-A	1
YDR169C-A	0.5714285714285714
YLR361C-A	1
YIL046W-A	0.8518518518518519
YIL002W-A	1
YLL006W-A	0.9482758620689656
YBR196C-A	0.5306122448979592
YKL068W-A	0.6025641025641025
YFR012W-A	1
YLL066W-B	1
YHR213W-B	0.5656565656565656
YOL019W-A	0.66
YMR242W-A	1
YGL188C-A	0.5869565217391305
YAR035C-A	0.9230769230769232
YPL229W	0.8009708737864077
Q0297	1
