uniprot	perc
P54003	0.4337748344370861
P54070	0.12780269058295965
P54074	0.14583333333333334
P54113	0.0
P54115	0.0
P54199	0.5235602094240838
P54780	0.4166666666666667
P54781	0.05390334572490706
P54783	0.011406844106463879
P54784	0.29431072210065645
P54785	0.7
P54786	0.8694267515923567
P54787	0.3303769401330377
P54790	0.05519480519480519
P54791	0.02835538752362949
P54837	0.0
P54854	0.1763668430335097
P54857	0.015337423312883436
P54860	0.05619146722164412
P54861	0.17569352708058125
P54862	0.13932980599647266
P54867	0.656084656084656
P54999	0.06976744186046512
P57743	0.0
P60010	0.0
P61829	0.0
P61830	0.39705882352941174
P62651	0.4411764705882353
P69771	0.6911764705882353
P69850	0.574468085106383
P69851	0.041666666666666664
P69852	0.10144927536231885
P80210	0.09699769053117784
P80428	0.19427402862985685
P80667	0.31088082901554404
P80967	0.68
P81449	0.0
P81450	0.0
P87108	0.0
P89102	0.01132852729145211
P89105	0.19962859795728877
Q00055	0.0025575447570332483
Q00245	0.1341991341991342
Q00246	0.21305841924398625
Q00362	0.1844106463878327
Q00381	0.0
Q00402	0.1415574963609898
Q00416	0.2675930076199014
Q00539	0.3193116634799235
Q00578	0.33807829181494664
Q00582	0.02258064516129032
Q00618	0.0
Q00684	0.32849364791288566
Q00711	0.1609375
Q00764	0.024242424242424242
Q00772	0.24380165289256198
Q00776	0.05473684210526316
Q00816	0.9013806706114399
Q00916	0.5733333333333334
Q00947	0.4373795761078998
Q00955	0.07702642185400806
Q01080	0.24096385542168675
Q01159	0.15468409586056645
Q01217	0.04171494785631518
Q01389	0.6427604871447903
Q01448	0.8704
Q01454	0.133764832793959
Q01476	0.11163522012578617
Q01477	0.38706140350877194
Q01519	0.1927710843373494
Q01532	0.0
Q01560	0.7777777777777778
Q01574	0.10799438990182328
Q01589	0.7544378698224852
Q01590	0.8088235294117647
Q01649	0.17003367003367004
Q01662	0.16020671834625322
Q01722	0.7228464419475655
Q01852	0.4965197215777262
Q01855	0.1267605633802817
Q01896	0.11732355637030248
Q01919	0.66
Q01926	0.0
Q01939	0.04938271604938271
Q02046	0.0125
Q02100	0.7758887171561051
Q02159	0.0
Q02199	0.5826271186440678
Q02201	0.29017857142857145
Q02205	0.9782608695652174
Q02206	0.224
Q02207	0.025555555555555557
Q02256	0.03021978021978022
Q02260	0.2328767123287671
Q02326	0.11363636363636363
Q02336	0.3248847926267281
Q02354	0.12954545454545455
Q02455	0.5845333333333333
Q02457	0.3736654804270463
Q02486	0.0
Q02555	0.2760084925690021
Q02574	0.22784810126582278
Q02629	0.7267987486965589
Q02630	0.7574123989218329
Q02642	0.4585987261146497
Q02647	0.06521739130434782
Q02685	0.2572614107883817
Q02724	0.3172302737520129
Q02725	0.2
Q02732	0.15447154471544716
Q02733	0.0
Q02767	0.045454545454545456
Q02773	0.08901830282861897
Q02774	0.2761904761904762
Q02775	1.0
Q02776	0.2542016806722689
Q02784	0.10666666666666667
Q02785	0.13500992720052946
Q02792	0.40457256461232605
Q02793	0.0
Q02794	0.32432432432432434
Q02795	0.04895104895104895
Q02804	0.0
Q02805	0.45041816009557945
Q02821	0.22324723247232472
Q02884	0.4824561403508772
Q02887	0.25806451612903225
Q02888	0.11538461538461539
Q02890	0.15151515151515152
Q02892	0.3415765069551777
Q02896	0.05362776025236593
Q02908	0.019748653500897665
Q02931	0.09375
Q02933	0.0
Q02939	0.12085769980506822
Q02948	0.17235188509874327
Q02950	0.01744186046511628
Q02959	0.27546628407460544
Q03002	0.5098265895953757
Q03010	0.0
Q03012	0.12181303116147309
Q03018	0.017791411042944787
Q03020	0.0
Q03034	0.0
Q03048	0.04895104895104895
Q03063	0.9269911504424779
Q03067	0.0
Q03071	0.020202020202020204
Q03081	0.21468926553672316
Q03096	0.0
Q03103	0.07460035523978685
Q03124	0.08777969018932874
Q03125	0.3722943722943723
Q03144	0.004464285714285714
Q03148	0.0
Q03162	0.13225806451612904
Q03178	0.656891495601173
Q03180	0.6307692307692307
Q03195	0.004934210526315789
Q03213	0.6564673157162726
Q03262	0.05144694533762058
Q03280	0.15973072215422277
Q03290	0.3146417445482866
Q03305	0.17233009708737865
Q03308	0.006265664160401002
Q03322	1.0
Q03330	0.2938496583143508
Q03337	0.3003533568904594
Q03373	0.804953560371517
Q03388	0.7433962264150943
Q03390	0.4104803493449782
Q03406	0.05442176870748299
Q03407	0.4386422976501306
Q03433	0.46785714285714286
Q03434	0.34814814814814815
Q03435	0.6354679802955665
Q03455	0.1574585635359116
Q03465	0.6421845574387948
Q03466	0.34728506787330315
Q03494	0.36271186440677966
Q03496	0.0
Q03497	0.7092651757188498
Q03503	0.0
Q03529	0.0026041666666666665
Q03532	0.15445544554455445
Q03533	0.32593856655290104
Q03554	0.06521739130434782
Q03557	0.0
Q03558	0.265
Q03612	0.34814814814814815
Q03619	0.34472934472934474
Q03630	0.0
Q03631	0.3336864406779661
Q03640	0.2919093851132686
Q03649	0.0935412026726058
Q03654	0.6661016949152543
Q03655	0.13740458015267176
Q03656	0.49595687331536387
Q03660	0.0
Q03674	0.08781869688385269
Q03677	0.0
Q03687	0.19753086419753085
Q03690	0.17384494909945183
Q03691	0.203125
Q03702	0.0
Q03705	0.0
Q03713	0.5094339622641509
Q03714	0.22195704057279236
Q03723	0.04216867469879518
Q03758	0.2858695652173913
Q03761	0.7717996289424861
Q03768	0.36981132075471695
Q03769	0.5304136253041363
Q03771	0.025839793281653745
Q03774	0.18693693693693694
Q03778	0.0
Q03784	0.228310502283105
Q03785	0.1648590021691974
Q03790	0.4968421052631579
Q03818	0.4
Q03825	0.8430079155672823
Q03833	0.6353467561521253
Q03834	0.24879227053140096
Q03835	0.252
Q03855	0.35498575498575496
Q03862	0.03541315345699832
Q03868	0.22409638554216868
Q03897	0.10801393728222997
Q03898	0.7353951890034365
Q03920	0.0
Q03921	0.02944640753828033
Q03940	0.17926565874730022
Q03941	0.1037344398340249
Q03944	0.5496688741721855
Q03954	0.5818181818181818
Q03957	0.4356060606060606
Q03973	0.540650406504065
Q04002	0.05492297387809779
Q04003	0.5738045738045738
Q04013	0.11146496815286625
Q04048	0.0
Q04049	0.08860759493670886
Q04053	0.2112
Q04062	0.0
Q04067	0.7518248175182481
Q04080	0.05056179775280899
Q04082	0.0
Q04087	0.6772334293948127
Q04089	0.35051546391752575
Q04110	0.5894039735099338
Q04119	0.28635014836795253
Q04120	0.05612244897959184
Q04121	0.26066350710900477
Q04149	0.2310126582278481
Q04175	0.001059322033898305
Q04177	0.26594090202177295
Q04178	0.0
Q04179	0.0
Q04195	0.6272123893805309
Q04199	0.2329059829059829
Q04214	0.3475783475783476
Q04217	0.3733228097868982
Q04226	0.20520231213872833
Q04228	0.2962328767123288
Q04235	0.0
Q04264	0.09945184025058731
Q04272	0.43891402714932126
Q04305	0.1793372319688109
Q04307	0.0
Q04311	0.32436708860759494
Q04322	0.3013888888888889
Q04338	0.9170506912442397
Q04344	0.0
Q04359	0.4181360201511335
Q04364	0.03501945525291829
Q04370	0.17543859649122806
Q04371	0.019148936170212766
Q04372	0.33060109289617484
Q04373	0.21798780487804878
Q04377	0.2637215528781794
Q04396	0.06934306569343066
Q04401	0.3308270676691729
Q04409	0.0
Q04410	0.25806451612903225
Q04430	0.0027247956403269754
Q04431	0.12987012987012986
Q04432	0.0
Q04437	0.1987281399046105
Q04439	0.29614438063986875
Q04458	0.0
Q04461	0.6341991341991342
Q04472	0.12375249500998003
Q04477	0.45539906103286387
Q04491	0.0
Q04493	0.147239263803681
Q04500	0.9988876529477196
Q04511	0.32335329341317365
Q04601	0.0
Q04603	0.5612244897959183
Q04629	0.041666666666666664
Q04636	0.3423913043478261
Q04638	0.004310344827586207
Q04651	0.14488636363636365
Q04659	0.6971608832807571
Q04660	0.4770755885997522
Q04670	0.3452991452991453
Q04673	0.2017353579175705
Q04693	0.08376193975018369
Q04705	0.07386363636363637
Q04711	0.3475783475783476
Q04728	0.0
Q04739	0.7889688249400479
Q04746	0.0
Q04749	0.5211267605633803
Q04779	0.30409356725146197
Q04781	0.007042253521126761
Q04839	0.9202127659574468
Q04847	0.0
Q04868	0.0
Q04894	0.0
Q04921	0.23167848699763594
Q04924	0.13532763532763534
Q04947	0.3728813559322034
Q04951	0.36503856041131105
Q04958	0.2876712328767123
Q04964	1.0
Q05016	0.0149812734082397
Q05021	0.6779661016949152
Q05022	0.16772700983227298
Q05027	0.21656050955414013
Q05029	0.10220994475138122
Q05031	0.11353711790393013
Q05080	0.484304932735426
Q05123	0.1349036402569593
Q05164	0.5408479834539814
Q05166	0.6477272727272727
Q05359	0.0182648401826484
Q05471	0.38639365918097757
Q05498	0.2275132275132275
Q05515	0.22245322245322247
Q05521	0.08650519031141868
Q05533	0.0
Q05549	0.016713091922005572
Q05567	0.03225806451612903
Q05568	0.05341246290801187
Q05580	0.4507042253521127
Q05583	0.0
Q05584	0.12043795620437957
Q05636	0.0
Q05775	0.7811320754716982
Q05776	0.0
Q05777	0.8503937007874016
Q05779	0.0
Q05785	0.833605220228385
Q05787	0.2689075630252101
Q05789	0.1592920353982301
Q05791	0.16666666666666666
Q05871	0.0
Q05900	0.5887445887445888
Q05902	0.03787878787878788
Q05919	0.0
Q05930	0.0
Q05931	0.045662100456621
Q05933	0.0
Q05934	0.1864594894561598
Q05946	0.0
Q05949	0.21772151898734177
Q05958	0.597051597051597
Q05979	0.0
Q06010	0.02044790652385589
Q06032	0.5912863070539419
Q06053	0.2694610778443114
Q06058	0.16842105263157894
Q06063	0.01907356948228883
Q06078	0.18849840255591055
Q06096	0.053426248548199766
Q06102	0.02403846153846154
Q06106	0.4689966178128523
Q06132	0.38264738598442716
Q06135	0.036036036036036036
Q06142	0.0
Q06143	0.013422818791946308
Q06144	0.37037037037037035
Q06147	0.30858806404657935
Q06148	0.3216374269005848
Q06151	0.0
Q06156	0.10884353741496598
Q06159	0.32663316582914576
Q06160	0.35098335854765506
Q06163	0.005656108597285068
Q06164	0.1891334250343879
Q06168	0.39436619718309857
Q06178	0.3516209476309227
Q06188	0.34539473684210525
Q06204	0.0
Q06205	0.7346938775510204
Q06211	0.005685856432125089
Q06213	0.6687898089171974
Q06217	0.08181818181818182
Q06218	0.29797979797979796
Q06224	0.005134788189987163
Q06263	0.3696969696969697
Q06266	0.4437627811860941
Q06287	0.07142857142857142
Q06321	0.25125208681135225
Q06324	0.769857433808554
Q06328	0.3911671924290221
Q06337	0.5020366598778004
Q06339	0.23214285714285715
Q06340	0.5219298245614035
Q06344	0.8375796178343949
Q06346	0.04072398190045249
Q06349	0.11085972850678733
Q06385	0.17971014492753623
Q06389	0.0
Q06390	0.3431372549019608
Q06406	0.023255813953488372
Q06408	0.0
Q06409	0.059006211180124224
Q06410	0.009592326139088728
Q06411	0.20903954802259886
Q06440	0.434715821812596
Q06449	0.5674418604651162
Q06488	0.4949381327334083
Q06489	0.0
Q06493	0.30616740088105726
Q06504	0.18974358974358974
Q06505	0.6341463414634146
Q06506	0.19197207678883071
Q06508	0.06333333333333334
Q06510	0.24671916010498687
Q06512	0.0
Q06522	0.0
Q06541	0.0
Q06549	0.0
Q06551	0.052924791086350974
Q06554	0.11825192802056556
Q06580	0.1165644171779141
Q06592	0.04487179487179487
Q06593	0.010262257696693273
Q06596	0.20748299319727892
Q06598	0.0891089108910891
Q06604	0.9670138888888888
Q06623	0.24732824427480915
Q06625	0.0006510416666666666
Q06628	0.6368563685636857
Q06629	0.3056379821958457
Q06630	0.061946902654867256
Q06631	0.44569288389513106
Q06639	0.192090395480226
Q06648	0.9164490861618799
Q06651	0.35664335664335667
Q06671	0.19646799116997793
Q06675	0.33695652173913043
Q06676	0.08759124087591241
Q06677	0.4595808383233533
Q06679	0.08247422680412371
Q06680	0.20772946859903382
Q06681	0.5591098748261474
Q06685	0.3089005235602094
Q06696	0.02120141342756184
Q06697	0.4071246819338422
Q06703	0.0
Q06704	0.7782656421514819
Q06705	0.0661764705882353
Q06706	0.12601927353595255
Q06708	0.16022727272727272
Q06810	0.8111111111111111
Q06817	0.016181229773462782
Q06833	0.37142857142857144
Q06836	0.5073409461663948
Q06892	0.08454106280193237
Q07084	0.5154494382022472
Q07350	0.18421052631578946
Q07381	0.3134517766497462
Q07418	0.9912280701754386
Q07442	0.4717868338557994
Q07457	0.20714285714285716
Q07468	0.0
Q07471	0.08866995073891626
Q07478	0.1210762331838565
Q07508	0.01532567049808429
Q07528	0.3765625
Q07532	0.8696883852691218
Q07533	0.26440677966101694
Q07540	0.0
Q07551	0.0
Q07560	0.0
Q07648	0.0
Q07651	0.4886731391585761
Q07657	0.3992740471869328
Q07688	0.0
Q07732	0.36075949367088606
Q07791	0.36271186440677966
Q07793	0.3809226932668329
Q07794	0.08027522935779817
Q07800	0.5550351288056206
Q07804	0.1169284467713787
Q07807	0.5358361774744027
Q07821	0.364
Q07824	0.23720136518771331
Q07825	0.08678237650200267
Q07830	0.06784660766961652
Q07845	0.09018987341772151
Q07878	0.06329516539440204
Q07879	0.005988023952095809
Q07896	0.33031674208144796
Q07913	0.020833333333333332
Q07914	0.25595238095238093
Q07915	0.48743718592964824
Q07923	0.0
Q07930	0.08823529411764706
Q07938	0.0
Q07950	0.2379182156133829
Q07953	0.0
Q07963	0.04700854700854701
Q08001	0.33910533910533913
Q08004	0.3614457831325301
Q08032	0.18615384615384614
Q08096	0.0
Q08108	0.033527696793002916
Q08109	0.24500907441016334
Q08144	0.4005037783375315
Q08162	0.04795204795204795
Q08179	0.3106457242582897
Q08193	0.27892561983471076
Q08204	0.08874656907593778
Q08208	0.6688453159041394
Q08214	0.05526315789473684
Q08215	0.17754569190600522
Q08217	0.1044504995458674
Q08218	0.28370786516853935
Q08220	0.03665987780040733
Q08224	0.0
Q08229	0.8323353293413174
Q08230	0.0
Q08231	0.0
Q08235	0.10309278350515463
Q08236	0.5510204081632653
Q08245	1.0
Q08273	0.2644628099173554
Q08278	0.4099099099099099
Q08281	0.45861297539149887
Q08282	0.015827338129496403
Q08285	0.0
Q08387	0.00423728813559322
Q08412	1.0
Q08417	0.16753926701570682
Q08438	0.728486646884273
Q08444	0.5664488017429193
Q08446	0.3569620253164557
Q08448	0.0
Q08465	0.0684931506849315
Q08484	0.478806907378336
Q08490	0.8525423728813559
Q08491	0.1606425702811245
Q08492	0.9626168224299065
Q08496	0.01639344262295082
Q08548	0.2245557350565428
Q08550	0.2349137931034483
Q08558	0.0
Q08562	0.3063619518221124
Q08581	0.6443361753958587
Q08601	0.39814814814814814
Q08641	0.6162420382165605
Q08645	0.014598540145985401
Q08647	0.31952662721893493
Q08649	0.2
Q08650	0.1507177033492823
Q08651	0.09393939393939393
Q08683	0.016058394160583942
Q08685	0.015730337078651686
Q08686	0.22697368421052633
Q08689	0.0
Q08702	0.0
Q08723	0.17159763313609466
Q08746	0.7881773399014779
Q08747	0.2412280701754386
Q08749	0.0
Q08754	0.07238605898123325
Q08760	0.2735632183908046
Q08773	0.34017857142857144
Q08826	0.30864197530864196
Q08831	0.7151051625239006
Q08886	0.1616499442586399
Q08887	0.6877256317689531
Q08905	0.02531645569620253
Q08920	0.46634615384615385
Q08921	0.8322903629536921
Q08923	0.7885375494071146
Q08924	0.0
Q08925	0.32516339869281047
Q08931	0.8421052631578947
Q08949	0.35294117647058826
Q08951	0.27360515021459225
Q08955	0.1282051282051282
Q08957	0.2091346153846154
Q08959	0.01557632398753894
Q08960	0.3358024691358025
Q08962	0.0
Q08965	0.547759932375317
Q08967	0.25851197982345525
Q08968	0.0
Q08972	0.18896321070234115
Q08975	0.0
Q08985	0.0
Q08986	0.12436115843270869
Q08992	0.0
Q10740	0.0
Q12003	0.0
Q12006	0.2698412698412698
Q12009	0.25524475524475526
Q12010	0.29545454545454547
Q12017	0.6608391608391608
Q12018	0.0196319018404908
Q12019	0.12281059063136457
Q12024	0.12391304347826088
Q12030	0.6941747572815534
Q12033	0.0
Q12038	0.15004840271055178
Q12039	0.0
Q12041	0.4031413612565445
Q12043	0.2416555407209613
Q12045	0.125193199381762
Q12046	0.40412979351032446
Q12048	0.03676470588235294
Q12050	0.022756005056890013
Q12051	0.0
Q12052	0.16507936507936508
Q12055	0.23857868020304568
Q12060	0.3483606557377049
Q12063	0.304
Q12068	0.0
Q12071	0.172103487064117
Q12080	0.7736263736263737
Q12088	0.3452991452991453
Q12092	0.4788732394366197
Q12093	0.0
Q12094	0.536741214057508
Q12098	0.570855614973262
Q12099	0.0
Q12100	0.5806451612903226
Q12106	0.1291390728476821
Q12112	0.3475783475783476
Q12113	0.3632768361581921
Q12114	0.5961251862891207
Q12118	0.6069364161849711
Q12123	0.0
Q12124	0.654292343387471
Q12127	0.12781954887218044
Q12136	0.8803278688524591
Q12141	0.34643874643874645
Q12142	0.45336008024072216
Q12146	0.0
Q12149	0.23328785811732605
Q12150	0.04158215010141988
Q12151	0.6276013143483024
Q12154	0.19491525423728814
Q12157	0.0
Q12158	0.5777385159010601
Q12159	1.0
Q12164	0.08602150537634409
Q12166	0.0
Q12168	0.1527599486521181
Q12173	0.30689655172413793
Q12176	0.49560975609756097
Q12178	0.0
Q12181	0.0
Q12184	0.0
Q12186	0.592436974789916
Q12188	0.4235294117647059
Q12191	1.0
Q12193	0.3479498861047836
Q12196	0.20454545454545456
Q12198	0.0
Q12206	0.28693790149892934
Q12207	0.15028901734104047
Q12208	0.08620689655172414
Q12211	0.31985294117647056
Q12213	0.1557377049180328
Q12216	0.4366391184573003
Q12220	0.07953340402969247
Q12223	0.0
Q12224	0.8372781065088757
Q12229	0.5296703296703297
Q12230	0.49560117302052786
Q12236	0.5217391304347826
Q12241	0.7208480565371025
Q12246	0.2467948717948718
Q12248	0.18085106382978725
Q12250	0.0
Q12255	0.2450592885375494
Q12256	0.37481031866464337
Q12262	0.1712707182320442
Q12263	0.5236427320490368
Q12265	0.2782258064516129
Q12267	0.382228490832158
Q12269	0.34814814814814815
Q12271	0.19241192411924118
Q12273	0.34814814814814815
Q12277	0.0
Q12280	0.0882943143812709
Q12284	0.05102040816326531
Q12285	0.3584905660377358
Q12287	0.42028985507246375
Q12292	0.019417475728155338
Q12297	0.45325779036827196
Q12300	0.25557011795543905
Q12303	0.15748031496062992
Q12305	0.1366906474820144
Q12306	0.40594059405940597
Q12309	0.042212518195050945
Q12311	0.08155080213903744
Q12315	0.33643122676579923
Q12316	0.34814814814814815
Q12317	0.18292682926829268
Q12320	0.0
Q12321	0.3003533568904594
Q12324	0.1259259259259259
Q12328	0.2028985507246377
Q12330	0.031914893617021274
Q12333	0.08870967741935484
Q12334	0.9641255605381166
Q12339	0.40551181102362205
Q12341	0.0374331550802139
Q12343	0.3204225352112676
Q12344	0.6017897091722595
Q12349	0.6451612903225806
Q12355	0.13513513513513514
Q12361	0.3870967741935484
Q12362	0.09644670050761421
Q12363	0.2311212814645309
Q12365	0.509090909090909
Q12366	0.0
Q12373	0.4883116883116883
Q12377	0.12211981566820276
Q12379	0.8235294117647058
Q12380	0.0
Q12382	0.32068965517241377
Q12383	0.21008403361344538
Q12386	0.26220204313280365
Q12389	0.4743718592964824
Q12396	0.20945945945945946
Q12400	0.35494880546075086
Q12402	0.36666666666666664
Q12404	0.05660377358490566
Q12406	0.1069182389937107
Q12411	0.42036124794745483
Q12414	0.34814814814814815
Q12416	1.0
Q12417	0.17073170731707318
Q12421	0.34183673469387754
Q12425	0.0
Q12429	0.07883211678832117
Q12432	0.29925187032418954
Q12438	0.5714285714285714
Q12440	0.004689331770222743
Q12443	0.6208651399491094
Q12445	0.7190635451505016
Q12446	0.7977883096366508
Q12449	0.2
Q12451	0.33593141075604055
Q12452	0.005763688760806916
Q12457	0.4964912280701754
Q12460	0.16071428571428573
Q12461	0.036312849162011177
Q12462	0.00847457627118644
Q12463	0.0
Q12464	0.13588110403397027
Q12465	0.0680327868852459
Q12466	0.11298482293423272
Q12468	0.27045454545454545
Q12469	0.18931297709923664
Q12472	0.3525423728813559
Q12473	0.0
Q12476	0.627906976744186
Q12477	0.1118421052631579
Q12481	0.97
Q12482	0.014412416851441241
Q12483	0.0
Q12488	0.0
Q12490	0.34586894586894584
Q12491	0.36214689265536726
Q12494	0.5942857142857143
Q12495	0.6435643564356436
Q12499	0.2563600782778865
Q12501	0.3655367231638418
Q12502	0.5929095354523227
Q12505	0.19721115537848605
Q12508	0.0
Q12509	0.0639269406392694
Q12511	0.4195804195804196
Q12513	0.6466666666666666
Q12514	0.45357142857142857
Q12517	0.1774891774891775
Q12518	0.775330396475771
Q12522	0.0
Q12524	0.0
Q12527	0.2631578947368421
Q12530	0.0
Q12532	0.325626204238921
Q12674	0.2638888888888889
Q12675	0.2990074441687345
Q12680	0.08344988344988345
Q12691	0.11274060494958753
Q12692	0.2462686567164179
Q12697	0.22418478260869565
Q12734	0.5004460303300624
Q12745	0.0
Q12746	0.038461538461538464
Q12748	0.0
Q12749	0.34290843806104127
Q12754	0.18078175895765472
Q3E754	0.0
Q3E757	0.28735632183908044
Q3E772	1.0
Q3E792	0.3611111111111111
Q3E793	0.0
Q3E7B6	0.1917808219178082
Q3E7X9	1.0
Q3E833	0.056818181818181816
Q3E840	0.0
Q3E846	0.04807692307692308
Q6Q547	0.9827586206896551
Q6WNK7	0.010416666666666666
Q7LHG5	0.14619492656875835
Q92316	0.03488372093023256
Q92317	0.3904109589041096
Q92325	0.10454545454545454
Q92328	0.2177121771217712
Q92331	0.4222222222222222
Q92393	0.34814814814814815
Q96VH5	0.30927835051546393
Q99176	0.13145539906103287
Q99190	0.025806451612903226
Q99207	0.5740740740740741
Q99210	0.0
Q99216	0.41605839416058393
Q99219	0.29310344827586204
Q99220	0.14944649446494465
Q99222	0.10414333706606943
Q99231	0.3527065527065527
Q99257	0.2938230383973289
Q99258	0.0
Q99260	0.0
Q99271	0.5654822335025381
Q99278	0.0
Q99287	0.059278350515463915
Q99299	0.7189973614775725
Q99312	0.0
Q99314	0.08064516129032258
Q99315	0.14608920491273433
Q99321	0.675531914893617
Q99325	0.2734375
Q99337	0.3407661520869068
Q99380	0.19444444444444445
Q99383	0.8052434456928839
Q99385	0.07542579075425791
Q99394	0.23134328358208955
Q9P305	0.6106870229007634
Q9URQ3	0.0
Q9ZZW7	0.0
Q9ZZX1	0.0
D6W196	0.022267206477732792
O13525	0.03582089552238806
O13559	0.18596237337192476
O13577	1.0
O14455	0.18
O14464	0.0
O75012	0.06315789473684211
P00045	0.48672566371681414
P00425	0.31788079470198677
P00427	0.0
P00447	0.0
P00856	0.0
P00899	0.07100591715976332
P00931	0.04101838755304102
P01097	1.0
P01098	0.7441860465116279
P01149	0.3696969696969697
P02381	0.15326633165829145
P03872	0.3108108108108108
P03882	0.0
P04046	0.0
P04076	0.0
P04161	0.0
P04173	0.0
P04650	0.5882352941176471
P04801	0.14032697547683923
P04803	0.002638522427440633
P05085	0.2125
P05316	0.10268562401263823
P05694	0.0
P05738	0.031413612565445025
P05743	0.2204724409448819
P05747	1.0
P05749	0.2066115702479339
P06182	0.6282527881040892
P06633	0.004545454545454545
P06773	0.0
P06775	0.14759535655058043
P06776	0.0
P06783	0.1127659574468085
P07253	0.018518518518518517
P07262	0.05947136563876652
P07266	0.0
P07275	0.0
P07285	0.0
P07806	0.11775362318840579
P07807	0.0
P08431	0.00546448087431694
P08456	0.2608695652173913
P08465	0.17901234567901234
P09368	0.0
P09435	0.39445300462249616
P09436	0.0009328358208955224
P09457	0.0
P0C074	0.3764705882352941
P0C0W1	0.0
P0C2H6	0.2647058823529412
P0C2H8	0.0
P0C2H9	0.0
P0CD90	0.3825503355704698
P0CD99	0.1412151067323481
P0CE00	0.1877076411960133
P0CE68	0.1477832512315271
P0CH63	0.18222222222222223
P0CH64	0.18222222222222223
P0CW40	0.16129032258064516
P0CW41	0.16129032258064516
P0CX08	0.0199203187250996
P0CX14	0.150080688542227
P0CX15	0.150080688542227
P0CX20	0.15534521158129175
P0CX21	0.15534521158129175
P0CX23	0.0
P0CX33	1.0
P0CX34	1.0
P0CX52	0.04895104895104895
P0CX86	1.0
P0CX87	1.0
P10355	0.0
P10566	0.044585987261146494
P10834	0.10921501706484642
P10849	0.2545454545454545
P10869	0.0967741935483871
P10963	0.14571948998178508
P11927	0.9353348729792148
P12612	0.023255813953488372
P12685	0.6558704453441295
P12686	0.09734513274336283
P12687	0.15902964959568733
P12887	0.26740947075208915
P13045	0.0
P13090	0.0996309963099631
P13181	0.15331010452961671
P13188	0.2088998763906057
P13298	0.0
P13434	0.3194444444444444
P13483	1.0
P13711	0.02807486631016043
P13902	0.5099337748344371
P14063	0.0
P14066	0.0
P14359	0.7894736842105263
P14843	0.11081081081081082
P15179	0.0
P15365	0.07366482504604052
P15380	0.19776714513556617
P16965	1.0
P17121	0.6758409785932722
P17122	0.0
P17261	0.03076923076923077
P17423	0.05042016806722689
P18408	0.02681992337164751
P18414	0.0365296803652968
P18544	0.0
P18900	0.19873150105708245
P18963	0.10996119016817593
P19158	0.13316011692107826
P19516	0.04666666666666667
P19735	0.22803114571746386
P19736	0.2660377358490566
P19881	0.00641025641025641
P20048	0.007707129094412331
P20051	0.0
P20084	0.22093023255813954
P20437	0.3901098901098901
P20438	0.3211009174311927
P20484	0.14251207729468598
P21306	0.03225806451612903
P21595	0.010224948875255624
P21657	0.4824742268041237
P21771	0.0
P22035	0.7780517879161529
P22135	0.009230769230769232
P22136	0.0
P22202	0.3395638629283489
P22209	0.10344827586206896
P22353	0.058823529411764705
P22354	0.18461538461538463
P22438	0.04
P22470	0.8442622950819673
P23059	0.0
P23180	0.004301075268817204
P23248	0.08235294117647059
P23285	0.03902439024390244
P23369	0.0
P23500	0.0
P23501	0.09158415841584158
P23624	0.6907216494845361
P23641	0.0
P23748	0.5234657039711191
P23833	0.02711864406779661
P24000	0.6258064516129033
P24521	0.0
P24719	0.0
P24871	0.3847826086956522
P25038	0.019230769230769232
P25039	0.0735873850197109
P25270	0.12864077669902912
P25332	0.0
P25334	0.05660377358490566
P25337	0.21019108280254778
P25338	0.022988505747126436
P25339	0.5754504504504504
P25345	0.0
P25356	0.022150438394093218
P25360	0.1744312026002167
P25365	0.47136150234741786
P25367	1.0
P25371	0.13918017159199236
P25379	0.0
P25381	0.0
P25558	0.4743276283618582
P25559	0.0
P25560	0.3829787234042553
P25566	0.0
P25567	0.7741935483870968
P25569	0.03355704697986577
P25578	0.0
P25587	0.40234375
P25594	0.05240174672489083
P25596	0.05203252032520325
P25621	0.173828125
P25625	0.008403361344537815
P25626	0.0
P25628	0.24098360655737705
P25638	0.0
P26343	0.26022304832713755
P26637	0.04036697247706422
P26725	0.0630841121495327
P26798	0.5032894736842105
P27344	0.5174129353233831
P27929	0.0
P28006	0.33039092055485497
P28239	0.08709677419354839
P28584	0.46906636670416196
P28789	0.0
P29467	0.004901960784313725
P29478	0.4542124542124542
P30606	0.16584564860426929
P31334	0.41263940520446096
P31379	0.0
P31381	0.2940038684719536
P31787	0.08045977011494253
P32048	0.0
P32190	0.045133991537376586
P32191	0.007704160246533128
P32263	0.01048951048951049
P32264	0.04672897196261682
P32331	0.10423452768729642
P32339	0.07255520504731862
P32341	0.06976744186046512
P32378	0.13978494623655913
P32387	0.2623574144486692
P32445	0.1259259259259259
P32449	0.08108108108108109
P32451	0.0
P32459	0.08205128205128205
P32463	0.0
P32464	0.10526315789473684
P32469	0.02666666666666667
P32473	0.01639344262295082
P32477	0.06047197640117994
P32489	0.38738738738738737
P32496	0.0
P32522	0.002072538860103627
P32525	0.24540901502504173
P32559	0.0
P32590	0.18037518037518038
P32601	0.0
P32611	0.40966921119592875
P32613	0.0
P32617	0.4457831325301205
P32656	0.33189655172413796
P32775	0.022727272727272728
P32781	0.0
P32785	0.0
P32786	0.16331096196868009
P32787	0.2342007434944238
P32788	0.11785714285714285
P32804	0.19148936170212766
